model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,271,0.2533438090578278,246.0825448899922,5.155178887372278,3.228810931723252,3.8257978081923256,3.1988411279004696,4.842679626911166,2.6317850747708453,0.9801722192616033,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.0927518107132411,0.9987340859788835,0.0012617248094010291,4.1892117153108745e-6,0,0,10911819,-1603.3129132525648,0.23509291581456052,2247.361963268664,2257.6344696801334
