model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,197,0.7711674622848942,209.87596409641867,3.768527613334331,3.4097551512497124,2.5811912649356534,3.330530865188016,3.492939295294874,2.7757622922379115,0.984411950270554,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08467537731594445,0.9994211082408779,8.077007494947105e-7,5.780840583726881e-4,0,0,10911819,-1611.5471648384214,0.6503133238432539,2367.825953430012,2380.363584361847
