model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,443,0.9943707256504161,0.19925189686103478,11537.65132368052,0.939605263033078,12630.451570369973,7.279213370003417,1.4806730998915694,4.13628446228672,NA,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.42026142719776466,0.9999993346934933,3.673791308857877e-7,2.979273758215901e-7,0,0,10911819,-3046.658964665876,43.93899938903969,1273.9993909171906,1553.5252285429806
