model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,18,0.5832362813237422,185.03438770117222,4.574004886701501,2.304502141943506,3.458709324498563,2.4817431603187554,4.189935564774439,1.8271293077800583,0.9921080089325566,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.09436045379399269,0.9992979014544325,4.43156813006916e-7,7.016553887545637e-4,0,0,10911819,-1607.3342867418887,0.32199983781756764,2396.5386309337305,2406.0375544245344
