model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,32,0.5500524166113766,220.8850346436118,5.3363137976061,1.964393838345994,3.77673236616464,2.15907516930516,4.795331348630753,1.2588965251613282,0.9896394833577182,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08994932221845525,0.9993747915698017,6.239677547230946e-4,1.2406754750734027e-6,0,0,10911819,-1608.3911973752724,0.9414209607998255,2307.5009989425216,2322.5255073951917
