week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10916261,2,24,0,202,216,10916488,32,10916271.2,1.76,23.28,0,201.72,216.24,10916497.96,233.6,10916103.6,0,17.6,0,193.60000000000002,214,10916330.6,0,10916393.4,4,30,0,207.8,218,10916620.399999999,1049.599999999999,2010-10-21
2,10920808,0,1,0,225,3,10921035,2,10920619.04,131.2,52.88,0,228.92,57.72,10921032.04,118.84,10919844.399999999,0,0,0,222.6,0.6000000000000001,10920663.399999999,0,10921093,726.399999999999,293.79999999999984,0,265,327.19999999999993,10921317.8,923.9999999999992,2010-10-28
3,10924827,2,37,0,621,275,10925556,2,10924900.56,33.28,69.96,0,561.68,350.48,10925565.48,119.2,10923884.4,0,0,0,224.2,0,10925245.8,0,10925702.8,307.5999999999991,318.1999999999998,0,1253.1999999999998,1329.4,10925928.399999999,914.2,2010-11-04
4,10929500,0,2,0,678,4,10930236,0,10929446.12,52.32,27.92,0,678.92,76.48,10930205.28,115.88,10928273,0,0,0,225,0,10929572.4,0,10930393.4,503.79999999999984,212.99999999999974,0,1563.6,605.5999999999999,10930619,1207.5999999999995,2010-11-11
5,10933364,4,41,0,1023,100,10934721,0,10933662.8,21.52,104.32,0,950.92,350.68,10934739.56,377.44,10932249.399999999,0,0,0,224.2,0,10934209.4,0,10935103.2,123.59999999999982,416.79999999999995,0,1695.7999999999997,1290.5999999999997,10935328.2,3184.599999999997,2010-11-18
6,10937879,0,2,0,1207,4,10939313,0,10938252.6,12.6,44.84,0,1093.72,85.56,10939403.76,28.8,10936968.4,0,0,0,223.60000000000002,0,10938905,0,10939815.8,150.99999999999994,461.7999999999996,0,2100.3999999999996,738.799999999999,10940041,231.3999999999998,2010-11-25
7,10942515,0,0,0,1381,1,10943951,0,10942628.48,73.64,70.44,0,1236.44,170.88,10944009,87.32,10940739.6,0,0,0,222.8,0,10943261.8,0,10944546.2,591.1999999999994,435.79999999999995,0,2116,948.5999999999995,10944772.2,715.3999999999999,2010-12-02
8,10947104,0,0,0,1488,0,10948559,0,10947137.84,3.4,34.44,0,1480.16,211.48,10948655.84,428.08,10944824.6,0,0,0,221.6,0,10947997.2,0,10949289.6,29.199999999999946,314.99999999999966,0,3070.5999999999995,1983.7999999999986,10949515,5108.399999999997,2010-12-09
9,10951826,0,0,0,1620,0,10953229,0,10951546,20.6,91.16,0,1645.52,225.6,10953303.28,2.72,10948669.8,0,0,0,220.60000000000002,0,10952411,0,10954075.4,193.39999999999995,700.5999999999992,0,3401.599999999999,1845.3999999999992,10954299.4,25.999999999999922,2010-12-16
10,10956490,0,0,0,1757,0,10957705,0,10955810.28,57.28,143.88,0,1884.68,296.36,10957896.12,270.96,10952444.2,0,0,0,220.2,0,10956975.2,0,10958753.399999999,441.7999999999992,785.1999999999998,0,4026.2,1319.6,10958976.4,2310.599999999995,2010-12-23
11,10961005,0,0,0,1750,0,10962430,0,10960294.64,174.48,24.2,0,2068.96,70.64,10962562.28,19.72,10956509.8,0,0,0,219.60000000000002,0,10961444.8,0,10963488.8,1545.3999999999999,209.79999999999967,0,4712.199999999999,513.5999999999995,10963710,188.5999999999995,2010-12-30
12,10965797,0,0,0,1744,0,10967157,0,10964705.56,16.08,82.88,0,2391.36,386.76,10967195.88,275.36,10960812.8,0,0,0,217.2,0,10966140,0,10968199.6,138.39999999999998,543.9999999999999,0,5410.4,2850.5999999999985,10968421.8,2726.199999999991,2011-01-06
13,10970495,0,0,0,1736,0,10971712,0,10969253.28,5.2,40.96,0,2557.68,130.72,10971857.12,104.84,10965245.6,0,0,0,216.8,0,10970684.2,0,10972917,53.99999999999987,402.7999999999991,0,5699.4,1267.1999999999975,10973138.600000001,1053.5999999999963,2011-01-13
14,10975143,0,0,0,1732,0,10976529,0,10973418.28,261.04,171.2,0,2639.96,218.8,10976490.48,170.4,10967442,0,0,0,216.39999999999998,0,10975081.8,0,10977649.399999999,2004.1999999999975,1333.5999999999988,0,6152.6,1657.5999999999988,10977869.4,1539.9999999999964,2011-01-20
15,10979738,0,0,0,1727,0,10981230,0,10977933.72,7.16,66.52,0,3139.68,403.16,10981147.08,476.96,10971487,0,0,0,215.8,0,10979551,0,10982382.4,63.99999999999989,443.9999999999998,0,7982,2918,10982601.8,4971.199999999989,2011-01-27
16,10984523,0,0,0,1724,0,10985931,0,10982595.12,2.76,17.84,0,3241.52,60.56,10985857.24,31.04,10976217.8,0,0,0,215.8,0,10984149.4,0,10987168.6,27.399999999999906,166.99999999999952,0,8253.6,599.5999999999983,10987388,311.39999999999907,2011-02-03
17,10989170,0,0,0,1720,0,10990625,0,10986948.88,44.72,106.36,0,3369.84,225.04,10990469.8,171.48,10979435.2,0,0,0,215.2,0,10988697,0,10991878,397.99999999999903,737.9999999999989,0,8470.8,1422,10992097,1255.9999999999977,2011-02-10
18,10993931,0,0,0,1717,0,10995433,0,10991567.24,1.4,20.8,0,3553.4,107.12,10995142.84,451.44,10983875.2,0,0,0,214.60000000000002,0,10993226.4,0,10996560.6,12.799999999999969,172.99999999999977,0,9680.199999999999,978.9999999999993,10996778.6,4536.799999999984,2011-02-17
