model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,176,0.5631525081146027,218.2258618697269,5.4235989969419105,2.0879891904991994,3.9319469778568106,2.146701069231085,5.086717416929684,1.4233298464825166,0.9839268606205925,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08869577174343377,0.9993799407429433,6.192672437158625e-4,7.920133407379991e-7,0,0,10911819,-1608.4939328065434,0.5787676697781652,2328.566156306894,2336.1808603383233
