model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,388,0.4484509987017624,386.28514575866694,5.928602501590419,1.4728664492970824,4.549094253799009,1.7236903214264712,5.454821143182707,1.0464615749602801,0.9857632431517608,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.09227560742719809,0.99927724973029175,7.2139373996675e-4,1.3565297416990892e-6,0,0,10911819,-1613.3716778502787,0.6238079773639061,1957.471282194453,1963.6978160871497
