week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10916193,2,32,0,290,315,10916517,25,10916186.28,2.12,32.28,0,289.24,314.84,10916509.92,482.88,10916060.2,0,22.8,0,280.4,312.6,10916383.6,0,10916275,4.399999999999999,40.8,0,298.2,317,10916598.4,4715.399999999997,2010-10-21
2,10920810,0,1,0,322,2,10921132,0,10920586.4,132.36,34.12,0,321.76,35.04,10921074.64,63,10919558,0,0,0,319.2,0,10920695.6,0,10920986,634.5999999999999,219.59999999999997,0,324,221,10921307.6,626.7999999999978,2010-10-28
3,10924570,9,99,0,679,454,10925485,0,10924686.24,17.44,110.4,0,719.8,475.8,10925533.88,44.52,10924077.600000001,0,0,0,319.2,0,10925238.4,0,10925680.2,90.99999999999991,347.79999999999984,0,1087.6,845.5999999999999,10926000.6,460.19999999999993,2010-11-04
4,10929046,0,4,0,795,10,10930181,0,10929314.72,32.56,14.08,0,843.36,29.16,10930204.72,10.2,10928761,0,0,0,319.2,0,10929912.600000001,0,10930359.8,364.19999999999993,107.59999999999971,0,1192,194.19999999999976,10930679.8,88.99999999999983,2010-11-11
5,10933465,8,56,0,1109,322,10934711,0,10933528.32,66.64,125.44,0,997.76,268.16,10934718.16,99.64,10932358,0,0,0,318.2,0,10934174.399999999,0,10935075,306.5999999999999,375.59999999999997,0,1554.5999999999995,634.1999999999998,10935394.399999999,1054.999999999999,2010-11-18
6,10938076,0,7,0,1132,10,10939386,0,10938157,21.96,25.84,0,1178,83.48,10939382.8,193.4,10937003.399999999,0,0,0,316.8,0,10938781.8,0,10939737.8,259.99999999999983,178.99999999999955,0,1853,377.1999999999999,10940055.6,1994.5999999999958,2010-11-25
7,10942644,0,1,0,1369,0,10943999,0,10942642.6,56.8,42.8,0,1249.32,91.36,10943991.52,29.68,10941061.8,0,0,0,315.2,0,10943283.6,0,10944467,400.79999999999984,312.99999999999994,0,1873.3999999999999,550.6,10944784.2,314.19999999999925,2010-12-02
8,10946742,0,12,0,1604,60,10948570,0,10947067.44,8.24,39.08,0,1432.28,182.52,10948547.04,45.72,10945510.600000001,0,0,0,313,0,10947719.600000001,0,10949149.2,66.99999999999983,145.39999999999992,0,2356.2,619,10949465.4,460.79999999999905,2010-12-09
9,10951499,0,0,0,1685,2,10953198,0,10951671.88,35,15.24,0,1477.48,24.52,10953199.6,2.2,10949936.4,0,0,0,313,0,10952365.4,0,10953872.8,324.4,145.39999999999955,0,2446.8,246.39999999999964,10954189,17.39999999999999,2010-12-16
10,10956145,0,0,0,1891,0,10957721,0,10956109.4,16.44,51.76,0,1608.28,171.24,10957785.88,244.92,10954195.6,0,0,0,312,0,10956864.8,0,10958581.600000001,130.59999999999994,230.99999999999983,0,2680.2,627.2,10958896.399999999,2641.199999999998,2010-12-23
