week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10905743,4107,3,0,10,5,10916333,2,10904814.6,7340.92,3509.24,0,675.24,4179.68,10916340,13198.04,10877225.8,0,0,0,7,5,10915949.4,0,10916595.2,28672.79999999999,13027.199999999993,0,4936.199999999995,15063.4,10916605.2,127026.1999999997,2010-10-21
2,10903802,57,1192,0,16309,8304,10920896,465,10900552.32,579.04,3548.52,0,16237.52,15619.96,10920917.4,6966.8,10877336.4,0,0,0,10,0,10920665,0,10921241.8,4128.199999999997,15900,0,37872.599999999984,37914.799999999996,10921251.8,52590.79999999999,2010-10-28
3,10908541,0,40,0,17047,57,10925596,0,10905278.12,3.68,164.52,0,20148.04,575.36,10925594.36,223.2,10882108.4,0,0,0,10,0,10925271.2,0,10925958,25.99999999999998,895.9999999999998,0,42726.999999999985,4102.199999999997,10925968,2095.799999999996,2010-11-04
4,10905663,0,4,0,19136,2,10930159,0,10907282.24,1345.72,983.24,0,20589.84,1311.08,10930201.04,3519.72,10884333.2,0,0,0,9.6,0,10929847.600000001,0,10930704.8,9339.799999999997,7928.399999999985,0,43168.39999999999,12141.999999999989,10930714.4,36223.99999999989,2010-11-11
5,10905713,69,371,0,27705,3109,10934705,0,10905455.12,1491.28,2512.64,0,25268.16,6263.2,10934727.2,856.68,10876545,0,0,0,9.6,0,10934116.2,0,10935358,8345.599999999999,11616.199999999999,0,45943.2,21245.799999999996,10935367.6,9476.199999999995,2010-11-18
6,10910469,0,55,0,28275,89,10939410,0,10909909.04,13.48,283,0,29206.32,1779.28,10939411.84,2368.4,10881344.4,0,0,0,9.6,0,10938698.8,0,10940113.8,72.19999999999999,1040.3999999999994,0,57225.2,8280.399999999998,10940123.4,23676.799999999945,2010-11-25
7,10913332,0,7,0,28383,3,10943992,0,10913382.84,291.8,610.16,0,29791.28,985.56,10944076.08,3376.24,10886140.600000001,0,0,0,9.2,0,10943470.8,0,10944866.399999999,3254.3999999999955,6569.399999999998,0,57723.399999999994,9084.8,10944875.6,33782.99999999988,2010-12-02
8,10912078,0,1,0,33526,0,10948617,0,10915011.48,1076.64,1142.48,0,31408.72,2223.32,10948639.32,78.52,10888879.8,0,0,0,9.2,0,10948008.2,0,10949542.4,8757.399999999996,4648.199999999997,0,57613,9692,10949551.6,750.199999999999,2010-12-09
9,10916783,0,10,0,35963,20,10953301,0,10919127.52,22.84,278.56,0,33841.4,1654.52,10953270.32,29.28,10890890.6,0,0,0,9.2,0,10952557.8,0,10954182,174.39999999999984,1429.7999999999995,0,60252.99999999999,8703.399999999996,10954191.2,233.5999999999995,2010-12-16
10,10919926,0,4,0,36073,5,10957791,0,10923411.96,257.24,174.28,0,34075.48,217.48,10957918.96,193.92,10895737.600000001,0,0,0,9.2,0,10957186.399999999,0,10958836.8,2979.5999999999967,1870.799999999999,0,61753,1870.199999999999,10958900.6,2221.5999999999985,2010-12-23
11,10924335,0,0,0,37424,0,10962401,0,10927499.96,378.52,177,0,34493,508.52,10962548.48,200.84,10899805.600000001,0,0,0,9.2,0,10961732.2,0,10963534,2577.7999999999975,1036.3999999999992,0,61625.2,3582.999999999998,10963607.4,2312.9999999999977,2010-12-30
