model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,sig_sq,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max
if,90,0.5042476215696516,264.25807239342805,4.651370716106969,2.9202486030863932,3.3457411082645403,2.743942366115872,4.500628316132536,2.0217002480088913,0.9841521732816515,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.08962071028206667,0.9993004986497466,6.95231543122654e-4,4.269807130653284e-6,0,0,10911819,-1605.4877638797084,0.7825870486434615,2203.6294482743224,2215.6630366114723
