week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10900505,2714,3523,0,8161,11576,10914916,11556,10900504.8,2728.04,3517.72,0,8161.68,11566.6,10914912.24,11542.88,10900251.6,2620.2,3392.6,0,8076.200000000001,11381.6,10914799.6,6681.4,10900740,2825.6,3609.6000000000004,0,8254.4,11688.2,10915033.8,16416.6,2010-10-21
2,10893822,2763,3574,0,17900,9821,10918042,8960,10893833.28,2755.4,3567.56,0,17887.76,9806.64,10918044,9541.76,10893278,2607.4,3391.2,0,17481,9323.8,10917840.4,5118.4,10894499.4,2890.4,3740.4,0,18189.8,10163.8,10918233.4,15201.799999999996,2010-10-28
3,10887196,2746,3555,0,27779,9815,10921162,9216,10887193.08,2739.8,3569.16,0,27650.84,9820.64,10921152.88,9398.56,10886352.4,2572.4,3410.8,0,26759,9360.8,10920974.2,5693.4,10888236.2,2890.4,3717.3999999999996,0,28292.6,10184.2,10921436.4,12986.999999999996,2010-11-04
4,10880652,2695,3519,0,37482,9720,10924275,9636,10880729.96,2683.56,3513.8,0,37350.36,9727.36,10924277.68,9682.48,10879515.2,2554.6,3351.8,0,36068.4,9289.8,10924003.6,5695,10882188.2,2794.2,3650.2,0,38393.8,10112.4,10924607.8,14371.8,2010-11-11
5,10874447,2574,3394,0,46975,9453,10927372,9815,10874659.68,2566.6,3373.16,0,46800.12,9415.16,10927399.56,9751.88,10873183,2440.2,3189.6000000000004,0,45304.399999999994,8993.4,10927127.2,5397.4,10876273.8,2674.2,3525.4,0,48129.6,9781.6,10927788,13745.2,2010-11-18
6,10869081,2390,3205,0,55956,8922,10930492,9180,10869171.76,2392,3207.52,0,55762.2,8926.92,10930533.48,9228.08,10867443,2266.6,3023.4,0,54166.2,8542.4,10930218.8,5441.4,10870865.4,2505.4,3385.2,0,57284.2,9370,10930859.8,12409,2010-11-25
7,10864363,2174,2923,0,64248,8221,10933674,7815,10864441.44,2180.88,2929.12,0,64109.32,8223.24,10933660.76,7899.96,10862307,2027,2784.2,0,62402.6,7856.4000000000005,10933396,4193,10866155.2,2318.4,3100.8,0,65965.59999999999,8635,10933982.6,12973.199999999995,2010-12-02
8,10860631,1935,2604,0,71811,7401,10936788,7542,10860628,1914.36,2595.88,0,71641.8,7369.96,10936780.04,7339.6,10858182.2,1741,2371,0,69915.8,6826.4,10936455,4341.4,10862660,2040.4,2734,0,73858.2,7772.2,10937094.6,10258.8,2010-12-09
9,10857652,1679,2284,0,78396,6446,10939897,5884,10857765.36,1660.84,2278.08,0,78210.04,6437.88,10939914.32,6808.28,10855286.8,1502.8,2105.8,0,75971.8,5912.4,10939612.4,3603.8,10860259.2,1786.2,2431.8,0,80690.79999999999,6877.799999999999,10940341.2,11141.4,2010-12-16
10,10855522,1412,1942,0,84132,5559,10942991,5318,10855769.24,1412.96,1935.96,0,83892.88,5545.72,10943011.04,5390.48,10853336.600000001,1302.2,1696.4,0,81244.4,5060.4000000000005,10942699,3044,10858766.6,1515.1999999999998,2077.8,0,86377,5963.799999999999,10943461,8804.199999999997,2010-12-23
11,10854392,1156,1624,0,88924,4682,10946132,4732,10854719.84,1162.12,1629.6,0,88631.64,4652.2,10946143.2,4818.84,10852099.6,1043.2,1481.8,0,85555.8,4243,10945788.8,3048.8,10858045.2,1286.3999999999999,1772.4,0,91352.59999999999,5007.6,10946606.2,7295.6,2010-12-30
12,10853907,951,1339,0,92842,3811,10949333,3800,10854404.72,969.8,1340.28,0,92547.2,3851.96,10949262,4161.56,10851322,855.8,1209.8000000000002,0,89205.4,3479.8,10948775.2,2968.3999999999996,10857858.600000001,1089,1483.1999999999998,0,95612.2,4306,10949748.2,5441.2,2011-01-06
13,10854405,790,1113,0,95819,3207,10952409,2927,10854761.04,794.04,1114.36,0,95719.04,3184.08,10952388.48,3015.12,10851331.8,722,986.5999999999999,0,92129.4,2831.6,10951903.399999999,1868.4,10858468.2,889,1229.6,0,99169.2,3533,10952868.8,4279.6,2011-01-13
14,10855256,680,931,0,98394,2654,10955539,2210,10855591.48,673.08,929.08,0,98315.56,2651.08,10955509.2,2333.36,10852135.600000001,583.6,808.4000000000001,0,94459,2332.8,10954976,1489.6,10859649,753.2,1036,0,101969,2912.8,10956049.399999999,3582.6,2011-01-20
15,10856614,585,772,0,100540,2198,10958670,2217,10856861.44,571.8,777.36,0,100434.32,2224.2,10958644.92,2228.52,10853345.4,475,671.6,0,96347.79999999999,1936.4,10958094.6,1137.4,10861140.6,648.2,883,0,104168,2513,10959302.4,3368.9999999999995,2011-01-27
16,10858090,503,676,0,102212,1953,10961804,1597,10858401,498.28,674.36,0,102200.28,1916.8,10961773.92,1755.52,10854762.8,417.6,558.6,0,97875.20000000001,1630.8,10961201.2,918,10862930.8,570.5999999999999,750.5999999999999,0,106066.2,2149,10962611.8,2916.199999999999,2011-02-03
17,10859730,446,600,0,103610,1712,10964916,1660,10860158.84,442.84,605.32,0,103699.92,1696.12,10964906.92,1760.44,10856278.600000001,367.6,466.40000000000003,0,99103.6,1418,10964383.4,952.6,10864933.8,494.2,683.4000000000001,0,107729.20000000001,1896,10965669.4,2761.7999999999997,2011-02-10
18,10861672,428,579,0,105072,1572,10968066,1594,10862042.08,416.24,561.08,0,105023.52,1545.6,10968042.92,1601.84,10858059.2,338.4,449.2,0,100216.79999999999,1300.6,10967356.6,829.6,10867024.2,479.20000000000005,645,0,109194,1724,10968821.2,2532.6,2011-02-17
19,10863645,402,536,0,106493,1481,10971179,1392,10863952.4,403.84,534.8,0,106262.96,1480.4,10971154,1387.2,10859763.600000001,332.6,435.6,0,101254.2,1226.2,10970440.2,733,10869111.8,474.4,622.5999999999999,0,110565,1672.8,10971869.8,2197.3999999999996,2011-02-24
20,10865644,401,533,0,107822,1457,10974296,1482,10865914.28,399.32,525.36,0,107442.44,1441.52,10974281.4,1537.08,10861650.2,326.8,420.79999999999995,0,102282,1198.6,10973524.8,850.6,10871263.399999999,491.3999999999999,613.4,0,111843.6,1649.6,10975010.6,2534,2011-03-03
21,10867853,415,523,0,108853,1470,10977412,1351,10867860.84,412.24,525.84,0,108615.56,1445.04,10977414.48,1466.92,10863397.4,314,406.6,0,103228.6,1203,10976731.4,813.6,10873318.2,489.99999999999994,640.5999999999999,0,113121.79999999999,1711.4,10978023.399999999,2455.6,2011-03-10
22,10869749,446,565,0,110203,1557,10980534,1337,10869708.68,446.92,556.92,0,109820.28,1512.24,10980532.8,1429.08,10865237,348.8,446,0,104278.4,1201,10979941,819.8,10875334.399999999,526.8,652,0,114399.2,1772.2,10981269.8,2202.2,2011-03-17
23,10871272,479,606,0,111368,1656,10983710,1394,10871444.92,481.92,611.56,0,111137.56,1649.96,10983675.96,1568.28,10866995.2,400.8,497.2,0,105407.4,1320.8,10982992.4,711.6,10877294.8,557.5999999999999,737.1999999999999,0,115713.6,1971.7999999999997,10984460.399999999,2833.5999999999995,2011-03-24
24,10872969,534,670,0,112708,1820,10986876,1576,10872979.2,539.52,673.36,0,112603.76,1809.84,10986795.84,1647.72,10868637.600000001,397.4,521.2,0,106676,1441.1999999999998,10986074.6,843.4000000000001,10878934.399999999,652.8,816.8,0,117193,2176.4,10987625.2,2802.999999999999,2011-03-31
25,10874311,605,762,0,114322,2007,10990052,2013,10874297.32,614.68,758.04,0,114265.48,2038.92,10989935.52,1966.52,10869945,516.8,606.8,0,108172.4,1618.8,10989113.4,1088.2,10880469,733,928.5999999999999,0,118842,2457.2,10990783,2935.3999999999996,2011-04-07
26,10875205,691,859,0,116194,2316,10993073,2372,10875334.12,700.76,860.4,0,116179.84,2314.72,10993075.12,2365.12,10871044.6,566.8,701.8,0,109863.79999999999,1915.8000000000002,10992285.4,1438.6,10881656.8,842.8,1007.5999999999999,0,120787.59999999999,2771,10993959.8,3239.5999999999995,2011-04-14
27,10875928,806,1015,0,118501,2646,10996226,2497,10876006.64,806.6,1007,0,118403.64,2668.6,10996223.88,2497.4,10871414.2,683.2,842.6,0,111928,2202,10995417,1471.8,10882498.4,937.5999999999999,1202.3999999999999,0,123116,3159.3999999999996,10997075.399999999,3768.1999999999985,2011-04-21
28,10875878,902,1141,0,121287,3055,10999366,3158,10876258.28,917.76,1148.88,0,121041.12,3082.2,10999366.04,3175.56,10871246,767.4000000000001,982,0,114442,2629.3999999999996,10998592.4,1439.8000000000002,10882842.600000001,1119.5999999999997,1388.9999999999995,0,125841,3664.2,11000228.4,5142.4,2011-04-28
