model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,173,0.9540517780728532,1.7835010834126916,5.582749937856477,1.8317940390863015,3.7541862297886532,0.9947913560216748,6.081019687338109,0.06937192227467322,0.9978008907339033,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9998679976357998,5.469079314936255e-6,1.2653328488533143e-4,0,0,10911819,-2260.9069014027946,12.405658248216048,79.50132676743797,81.8559938207383,0.009244420528411866
