model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,12,0.1637803606506356,14.800056480028486,7.9942693179148625,4.968610918065673,5.866709046028871,5.222820658572665,7.316426062828686,4.009494420591128,0.9493296650557886,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9979257795932674,7.698560722356015e-6,0.0020665218460102276,0,0,10911819,-2501.494975426982,7.833308797545445,89.22843698158783,89.76919399818728,0.009459199176894294
