week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10914009,408,268,0,227,471,10914941,57,10914053.88,396.32,259.08,0,228.44,461.72,10914937.72,208.52,10913828,270.2,197,0,180.60000000000002,354,10914767.399999999,0,10914376.8,470.99999999999994,308.79999999999995,0,266.79999999999995,545.5999999999999,10915091.4,1094.7999999999993,2010-10-21
2,10910308,3052,2219,0,2449,4207,10918056,1585,10910594.08,2947.48,2135.76,0,2389.64,4039.56,10918066.96,2908.44,10909322.399999999,2235.8,1605,0,1851,3076.6,10917794.8,0,10912524.8,3478.6,2516.6,0,2764.6,4706.999999999999,10918307.399999999,12882.799999999985,2010-10-28
3,10875178,15934,12733,0,17574,25438,10921206,2447,10876901,15312.2,12185.04,0,16783.48,24459.92,10921181.72,18212.2,10869075.6,11727.6,9270.2,0,12739.599999999999,18566.8,10920903.399999999,3.0000000000000004,10887614.600000001,18029.399999999998,14464.8,0,19683,28895.199999999997,10921391.600000001,125757.19999999982,2010-11-04
4,10719963,62012,53194,0,89146,112264,10924332,50939,10728553,59247.52,50967.32,0,85539.32,107636.2,10924307.16,139131.24,10693878.4,45077.8,39113.2,0,65181,82397,10923981.2,319.00000000000006,10775056.8,69681.4,60045.59999999999,0,100841.19999999998,126855.19999999998,10924573.2,670472.5999999992,2010-11-11
5,10212945,189760,174023,0,351129,382964,10927411,149632,10241480.32,182300.28,167020.88,0,336622.96,367578.08,10927424.44,277462.96,10124812.6,142413.19999999998,129398.4,0,258447,283895.8,10927068.2,1315.4,10397414.799999999,211382.4,195385.19999999998,0,395982.19999999995,430971.19999999995,10927737.2,1352672.3999999997,2010-11-18
6,8887081,466671,460152,0,1116903,1053872,10930612,468690,8960242.64,452118.12,443655.44,0,1074574.8,1016120.72,10930591,842291.72,8675485.6,374821.6,359354.4,0,841156.6,813862.4,10930164.8,1984.8,9355497.2,504397.80000000005,503152.39999999997,0,1247685.2,1161259.4,10930907.8,3640643.1999999974,2010-11-25
7,6343399,799694,899732,0,2890200,2217490,10933777,954317,6461840.88,791209.44,883471.92,0,2797239.2,2166899.56,10933761.44,3287070.28,6053951,750833.4,798532.2,0,2302860.4,1904403.2000000002,10933322.8,5.6000000000000005,7081877.4,806127.6000000001,931409.8,0,3142586.8,2328195.5999999996,10934160.399999999,20064504.999999996,2010-12-02
8,3540379,717064,1027905,0,5651754,2900106,10936989,542499,3616802.6,735506.2,1040249.96,0,5544399.84,2914044.12,10936958.6,1441369.76,3378533.4,668432.8,984222,0,4976604.2,2827210.6,10936536.399999999,3209.2000000000003,4018086.2,833527.8,1109134.8,0,5905901.8,2993070.8,10937360.8,7360211.599999996,2010-12-09
9,1991610,329962,599639,0,8018962,1956050,10940119,447930,2000182.72,345100.2,624619,0,7970249.48,2027348,10940151.4,1531984.92,1971473,298972.4,549025.6,0,7711426.4,1797318.4,10939765.4,11.400000000000002,2059446.6,421910.8,747784.2,0,8120753,2389467.4,10940578.2,8452708.79999999,2010-12-16
10,1437917,115737,231630,0,9157655,790567,10943364,147340,1426578.64,119301.16,240456.16,0,9156981.12,824393.44,10943317.08,748231.84,1364729.4,106230.20000000001,210837.6,0,9148701.4,718614.4,10942896.8,31.000000000000004,1470637.2000000002,140888.59999999998,289440.6,0,9160766.2,1000614.3999999999,10943760,3312539.8,2010-12-23
11,1261682,42158,82270,0,9561148,276661,10946475,13777,1246292.44,42731.16,84039.04,0,9573408,283807.84,10946470.64,127774.6,1160386.5999999999,40241,77077.8,0,9523026.8,257408.59999999998,10946010,314.00000000000006,1306282.2000000002,46451,94841.2,0,9645118.200000001,325762.6,10946897.6,616664.3999999999,2010-12-30
12,1206583,18239,32861,0,9692086,106755,10949620,31878,1191218.04,18168.12,32908.28,0,9707277.56,107301.76,10949572,96538.48,1103993.8,17728.8,32013,0,9646959.2,103452.2,10949190.6,50.40000000000001,1252283.2,18482,34100.4,0,9793920.8,112494.59999999999,10949986,410155.19999999966,2011-01-06
13,1193467,9657,15926,0,9733797,49757,10952704,2637,1178344.68,9594.84,15779.48,0,9748983.64,49257.88,10952702.64,32058.12,1094951.8,8494,14509.800000000001,0,9689008,46481.6,10952351.2,14.600000000000001,1236850.8,10383.599999999999,16643.6,0,9835160,51145,10953028.600000001,232790.79999999973,2011-01-13
14,1195481,6558,9721,0,9744131,28931,10955794,6967,1180942.12,6404.4,9546.16,0,9758911.92,28462.04,10955804.6,39506.12,1102354.8,5045.8,7961.2,0,9701904.4,24085.8,10955405.399999999,0,1235892.8,7477,10697,0,9840817,31567.799999999996,10956132.8,193702.39999999997,2011-01-20
