model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,55,0.34568783963208805,9.46048597764386,2.783821116152946,6.199075082267472,1.6347525416092765,5.427117781717806,2.935630239756282,4.82533699992461,0.9675588818226336,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9988553389327883,3.6631871203874747e-7,0.0011442947484995101,0,0,10911819,-1948.2755453432158,7.017194354873495,92.13178489710458,92.90442938127572,0.009980734123124016
