model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,161,0.9815275976619214,8.663893030964852,6.9320524654762865,1.5579552258193414,6.175450578732667,0.6376397425766928,7.223505185984198,1.1220007173245892,0.9510230804295072,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9992279437684305,7.606865418145342e-4,1.136968975505395e-5,0,0,10911819,-2053.1449059457364,13.086696104899058,85.56132507573722,86.40449396217585,0.009957191944122314
