model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,272,0.8213035412522409,0.7837583827404784,1877.3551958154935,0.42565263194751907,0.0316181364159625,839.4848148416772,0.19628409698128735,0.0677625508801998,0.24592958142557844,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9999723281860814,1.831716781138111e-5,9.354646107386825e-6,0,0,10911819,-2255.1896339301106,0.11971657499146977,98.23320873669968,98.48166117629218,0.010213006933530172
