model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,86,0.9000052683885238,2.706235148148504,12.439328034433597,5.410599397855371,7.050415007203063,4.307857506078574,10.607042543858684,0.11828969854410633,0.8530462084144829,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9989061219171318,1.675977706472682e-6,0.0010922021051617506,0,0,10911819,-2559.3799628797224,1.2084419254404144,86.1996512304178,86.70230223920278,0.009676111406750149
