week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10897181,3003,3741,0,10954,8635,10914894,7028,10897222.28,2986.16,3753.4,0,10949.88,8633,10914911.72,7221.72,10896955.8,2843.2,3624.6000000000004,0,10762.6,8367.2,10914782.8,4452.8,10897662.399999999,3105,3917.8,0,11089.4,8873.6,10915053.4,10252.199999999999,2010-10-21
2,10889061,3212,4056,0,21645,11039,10918039,9526,10889132.28,3215.84,4063.92,0,21617.08,11015.6,10918029.12,9544.16,10888304,3036.6000000000004,3859.8,0,21154.4,10640.400000000001,10917857.8,6544.6,10889900,3357,4297.2,0,22072.6,11449.4,10918129.2,13363.599999999999,2010-10-28
3,10880271,3403,4316,0,33079,11828,10921152,10611,10880313.2,3424.88,4335.56,0,33080.2,11803.96,10921153.84,10615.2,10878973.8,3231.8,4074.6,0,32177.2,11145.8,10920976.2,6749,10881612.4,3632.6000000000004,4601.8,0,33973.399999999994,12386,10921307.2,14979.399999999998,2010-11-04
4,10871110,3575,4545,0,45221,12422,10924303,11680,10870953.76,3566.04,4541.4,0,45207.28,12430.24,10924268.48,11610.16,10868921.8,3321.3999999999996,4307.8,0,43743.2,11798.8,10924005.8,7361.4,10872859.2,3813.7999999999997,4824.2,0,46633.8,13127.199999999999,10924425,16383.599999999999,2010-11-11
5,10861706,3606,4685,0,57689,12855,10927420,11704,10861339.08,3613.88,4658,0,57787.28,12825.12,10927398.24,11476.52,10858789.8,3439,4296.6,0,55833.799999999996,12079.8,10927122.2,7123.200000000001,10863840,3811.8,4932.8,0,59864.2,13530.599999999999,10927644.4,16098.999999999996,2010-11-18
6,10852058,3599,4637,0,70254,12943,10930501,11725,10851751.12,3595,4661.16,0,70512.48,12891.72,10930519.76,11808.04,10848680.399999999,3341.8,4352.8,0,67806,12177.2,10930217.6,8589.4,10854987.8,3820.2,4955.8,0,73164.4,13534.4,10930819.2,17498.199999999997,2010-11-25
7,10842898,3443,4519,0,82869,12619,10933634,11084,10842577.72,3448.28,4549.44,0,83064.56,12630.88,10933640,11001.92,10838811.4,3154.6,4123.6,0,79490.4,11632.2,10933348.4,6193,10846811.2,3713,4887.4,0,86220.4,13392,10933995.2,15441.399999999996,2010-12-02
8,10834709,3213,4293,0,94703,11993,10936719,10473,10834122.32,3227.52,4323.04,0,95095.2,12027.24,10936768.08,10455.36,10829845.8,2981.2,3981.2000000000003,0,90386.2,10981.599999999999,10936437,7379.4,10839285.2,3535.2,4706.799999999999,0,98945,13058.2,10937125.8,14438.599999999999,2010-12-09
9,10827152,2909,3940,0,105534,11022,10939894,9364,10826666.48,2942.8,3951.04,0,106337.76,11126.48,10939898.08,9657.4,10821458.6,2765.6,3674.6000000000004,0,100840.8,10405.6,10939526.4,5644.4,10832504.4,3228.4,4255.6,0,110802.6,11986.8,10940348.399999999,13269.399999999998,2010-12-16
10,10821050,2618,3508,0,115587,9918,10943009,8155,10820437.08,2617.96,3529.56,0,116443.48,9966.92,10943028.08,8285.2,10814391.2,2407.6,3288.4,0,110352.2,9316.8,10942671.8,5333.200000000001,10826644.600000001,2837,3802,0,121810.8,10816.8,10943483,13709.599999999999,2010-12-23
11,10816134,2280,3047,0,124505,8763,10946141,8037,10815439.64,2255.52,3078,0,125361.2,8776.48,10946134.36,8045.64,10808638.4,2005.8,2811,0,118866,8048.4,10945661,4967.4,10822188,2461.3999999999996,3361.7999999999997,0,131529.2,9523.6,10946609.8,10922.599999999999,2010-12-30
12,10812268,1923,2660,0,132047,7593,10949330,6421,10811673,1940,2660.84,0,133018.36,7568.28,10949292.2,6656.64,10804145,1719.1999999999998,2372.6,0,126215.20000000001,6713.6,10948743.2,4958.4,10818753.2,2132.3999999999996,2904.2,0,139801.8,8200.6,10949788.4,8939.599999999999,2011-01-06
13,10809446,1655,2270,0,138721,6474,10952465,5768,10808937.96,1653.84,2275.16,0,139558.48,6491.12,10952425.44,6061.8,10800950,1480,2022.8,0,132409.4,5799.4,10951817.8,4169.799999999999,10816434.6,1838.8000000000002,2465.6,0,146872,7120,10952912.4,9349.799999999996,2011-01-13
14,10807571,1398,1946,0,144228,5538,10955574,4695,10807166.76,1398.68,1923.68,0,145062.6,5506.88,10955551.72,4586.2,10799027.4,1269.4,1730.6,0,137675.2,4974.4,10955004.6,2905.6000000000004,10815014,1549.1999999999998,2131.2,0,152678,6060.4,10956097.8,6426.7999999999975,2011-01-20
