model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,126,0.19708488802090982,15.178922652905019,8.462605686693152,6.697080742746381,5.395462670097621,6.26442696220228,7.561986766726658,5.777043110534435,0.9110913337561724,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9978742514961135,0.002044803272159294,8.09452317270791e-5,0,0,10911819,-2340.444897278401,1.2169159102268072,91.7471904697261,92.60767165211874,0.009918281104829577
