model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,69,0.7519349456653206,0.9621923882741108,4462.102092512705,6.351024053302038,2.881569326728789,1706.8102139984924,0.52552598580928,12.81748088523364,0.14008812148284377,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9999967902529842,1.9860138380148893e-6,1.2237331779183785e-6,0,0,10911819,-2257.7589846407664,0.06711847792253835,98.47656333533955,98.61495155723982,0.009475062555736966
