week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10897140,2139,3139,0,12520,7554,10914934,6869,10897135.4,2137.84,3153.92,0,12518.92,7562.88,10914946.08,6814.64,10896824.6,2021.4,3047.8,0,12409.4,7389.799999999999,10914805.8,2338.8,10897454.6,2225.6,3258,0,12623,7735.5999999999995,10915114.399999999,12817.8,2010-10-21
2,10894130,1576,2300,0,20070,6728,10918064,5559,10894144.64,1585.68,2291.16,0,20063.76,6722.04,10918085.24,6235.6,10893650.2,1515.8000000000002,2163.6,0,19782.2,6411.4,10917892.399999999,3626.6000000000004,10894559,1697,2388.2,0,20325,6980.6,10918262.399999999,12579.599999999999,2010-10-28
3,10892573,1207,1733,0,25606,5047,10921170,4545,10892602.16,1221.16,1747.16,0,25623.96,5074.52,10921194.44,5281.88,10891977.600000001,1146.4,1629.4,0,25134,4801,10920970.8,1605.4,10893113.4,1308,1907,0,26091.4,5418.4,10921449.399999999,10125.399999999994,2010-11-04
4,10892167,987,1370,0,29913,3935,10924360,3553,10892090.56,985.12,1372.12,0,29892.6,3964.12,10924340.4,3732.44,10891195.2,911.5999999999999,1264.6,0,29244.800000000003,3717,10924086.2,1736.8000000000002,10892654,1061.4,1529,0,30660.199999999997,4282,10924635.4,6063.999999999998,2010-11-11
5,10892355,805,1121,0,33320,3229,10927451,3413,10892252.6,801.64,1123.08,0,33279.8,3218.44,10927457.12,3571.32,10891193.2,744.6,1016.4,0,32447.2,3019,10927179,985.6,10893058.2,854.2,1210.8000000000002,0,34308.6,3442.3999999999996,10927729.2,7105.999999999999,2010-11-18
6,10892919,681,934,0,36080,2663,10930588,2172,10892921.48,679.16,938.88,0,36040.32,2663.84,10930579.84,2268.68,10891804.8,607.4,876.8,0,35038.6,2526.6,10930320,1149.8,10893898.8,738,1026,0,37150.8,2842.2,10930917.6,3780.199999999999,2010-11-25
7,10894008,577,799,0,38397,2288,10933689,2619,10893958,576.64,796,0,38360.56,2272.8,10933691.2,2690.44,10892827.399999999,512.6,720,0,37351.8,2109.2,10933303.2,894.4000000000001,10894942.8,625.2,851.8,0,39529.2,2430.2,10934004.2,5137.199999999999,2010-12-02
8,10895266,493,698,0,40342,1963,10936811,2113,10895297.4,499.2,693.04,0,40315.36,1952.92,10936805,2221.88,10894137.6,455.20000000000005,645,0,39280.8,1782.6,10936395.8,1093.8,10896395.8,561.5999999999999,779.8,0,41492.8,2145,10937264.6,3660.3999999999996,2010-12-09
9,10896845,431,603,0,42034,1683,10939922,1545,10896884.68,435.6,604.04,0,41995.08,1692.32,10939919.4,1666.92,10895737.4,385.20000000000005,544,0,40859,1539.1999999999998,10939489.8,884.2,10898113.8,500,675.5999999999999,0,43169,1881.6,10940349.399999999,3352.5999999999985,2010-12-16
10,10898665,383,513,0,43528,1478,10943057,1315,10898645.88,386.24,519.6,0,43462.68,1492.68,10943014.4,1497,10897489.4,336.79999999999995,467,0,42261.600000000006,1309.1999999999998,10942603.6,611.6,10900015.399999999,435.2,598.8,0,44651.6,1704.6,10943442.600000001,2787.399999999999,2010-12-23
11,10900530,339,464,0,44789,1296,10946203,1204,10900632.36,340.88,461.04,0,44719.76,1309.8,10946154.04,1263.36,10899433.8,305.8,398.20000000000005,0,43460.8,1186.6,10945701.4,476.2,10902065.2,377.79999999999995,530.5999999999999,0,45957.8,1487.1999999999998,10946590.2,2349.999999999998,2010-12-30
12,10902671,315,426,0,45935,1172,10949337,1170,10902719.8,318.4,423.76,0,45824.64,1182.44,10949286.6,1147.16,10901433.6,283.2,373.4,0,44575.2,1080.6,10948780.8,498,10904235,369.4,466.79999999999995,0,47123.600000000006,1296,10949668.600000001,1703,2011-01-06
13,10904817,285,381,0,46904,1069,10952433,1070,10904900.24,283.2,383.72,0,46825.12,1082.2,10952392.28,1126.08,10903565.6,251.8,347.20000000000005,0,45579.600000000006,974.1999999999999,10951841.2,350.4,10906439.2,325.4,421.79999999999995,0,48164.399999999994,1210,10952852.4,1919.1999999999998,2011-01-13
14,10907040,262,356,0,47738,992,10955527,1013,10907192.84,261.52,356.56,0,47709.76,980.28,10955520.68,1090.68,10905808.2,213.8,298.6,0,46477.2,868.5999999999999,10954985.8,601.4,10908785.6,297.2,409.99999999999994,0,49040,1105.3999999999999,10956004.6,1816.7999999999997,2011-01-20
15,10909478,249,323,0,48557,909,10958654,801,10909544,239.2,320.44,0,48528.32,903.72,10958631.96,829.4,10908159.8,176.8,259.20000000000005,0,47228.2,747.6,10958068.399999999,472.6,10911255.600000001,275.8,371.4,0,49856.600000000006,1026.4,10959115,1353.6,2011-01-27
16,10911926,218,293,0,49252,817,10961721,825,10912003.92,215.48,292.76,0,49240.64,813.24,10961752.8,805,10910606,175,240.8,0,47851.2,673,10961176,236.8,10913849.2,249.2,366.6,0,50543.2,930.4000000000001,10962276,1496.5999999999992,2011-02-03
17,10914436,206,268,0,49962,771,10964830,812,10914493.56,201.6,271.36,0,49894.52,759.12,10964861.04,805.8,10913029.4,159.60000000000002,224.39999999999998,0,48424.600000000006,638.6,10964341,329.40000000000003,10916366.2,235.39999999999998,321.4,0,51216,872.3999999999999,10965368,1398.9999999999995,2011-02-10
18,10917013,191,259,0,50575,707,10967958,597,10917075.44,191.4,255.32,0,50487.76,703.68,10968009.92,617.84,10915659,153.2,207.39999999999998,0,48960.600000000006,603,10967528.8,362.8,10918901,217.39999999999998,286.2,0,51862,775.1999999999999,10968555.8,985.9999999999997,2011-02-17
