week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10889023,3627,4976,0,17316,11698,10914965,12095,10889017.24,3626.56,4997.36,0,17326,11711.32,10914967.16,12366.04,10888591,3523,4882.6,0,17169.4,11511.8,10914886.8,6715,10889275.8,3767.3999999999996,5201,0,17492,12048.2,10915069.4,19808.399999999998,2010-10-21
2,10880712,3072,4224,0,30077,12104,10918085,11330,10880652.48,3087.4,4213.2,0,30117,12065.88,10918070.08,11976.72,10879725.2,2975.6000000000004,4037,0,29671.4,11681.2,10917891.8,5976.8,10881346.2,3292.7999999999997,4409.4,0,30719.2,12652.599999999999,10918184,19919.399999999994,2010-10-28
3,10873913,2645,3630,0,40920,10305,10921193,9535,10873990.96,2630.12,3624.36,0,40937.04,10321.88,10921182.48,9735.32,10872533.8,2450.2,3414,0,40159.8,9926.400000000001,10920922.8,4330.6,10875078.8,2768.8,3817.2,0,42065.2,10868,10921358,16067.8,2010-11-04
4,10868708,2269,3132,0,50381,8878,10924297,7315,10868723.36,2275.2,3121.68,0,50179.2,8855.96,10924299.44,7458.04,10866943.4,2158.2,2946.8,0,49048.2,8452.6,10924023.2,3193.8,10870212,2425.4,3296.8,0,51825,9343.8,10924527.2,13748.999999999993,2010-11-11
5,10864574,1980,2680,0,58180,7621,10927403,6844,10864623.84,1981.04,2694.96,0,58123.32,7648.96,10927423.16,7150.88,10862565.4,1894.2,2545.4,0,56674,7346,10927114,3882.8,10866414.6,2091.6,2856.6,0,59998.59999999999,8013.799999999999,10927677.2,12016.8,2010-11-18
6,10861430,1728,2346,0,65104,6590,10930548,7330,10861508.16,1728.6,2346.8,0,64976.04,6661.24,10930559.6,6965.16,10859426.2,1607,2232.2,0,63267.4,6396.2,10930160.6,3827.8,10863522.600000001,1873,2496.8,0,67076.8,7019.5999999999995,10930873,9838.399999999998,2010-11-25
7,10859268,1536,2072,0,71070,5908,10933676,6241,10859120.12,1528.28,2088.28,0,70946.4,5880.92,10933683.08,6048.44,10856834.4,1393.6,1921,0,69014.4,5515.2,10933301.8,2873.4,10861417.4,1634,2266.8,0,73018.79999999999,6284.2,10934045.2,9772.2,2010-12-02
8,10857656,1372,1844,0,75990,5227,10936775,4836,10857356.44,1372,1852.16,0,76228.88,5232.96,10936809.48,4997.16,10854883.2,1264.8,1726.7999999999997,0,74130,4840.2,10936365.6,2674.2,10860019,1490.1999999999998,1985.7999999999997,0,78342.6,5649.6,10937211.8,8398.4,2010-12-09
9,10856465,1253,1661,0,80653,4712,10939949,4136,10856105.16,1244.08,1664,0,80925,4708.36,10939938.24,4295.56,10853226.8,1113,1520.1999999999998,0,78597.8,4310.2,10939373.8,1603,10858936,1351.1999999999998,1804.1999999999998,0,83318,5095,10940300,8860.6,2010-12-16
10,10855683,1133,1518,0,84814,4288,10943069,4386,10855217.24,1142.2,1523.64,0,85137.44,4283.68,10943020.52,4298.68,10852198.4,1068,1378,0,82652.4,3929.4,10942474.8,2005,10858094.8,1244.6,1630.1999999999998,0,87762.8,4546.799999999999,10943402,6465.799999999999,2010-12-23
11,10855302,1048,1409,0,88568,3918,10946179,3783,10854720,1047.16,1404.92,0,88979.72,3942.12,10946151.8,3791.84,10851636,957.4000000000001,1267.6,0,86464.6,3672.2,10945516.6,1854.1999999999998,10857601.600000001,1141.6,1543.2,0,91599.6,4273,10946588.8,6135.199999999999,2010-12-30
12,10855085,970,1280,0,92099,3625,10949283,3207,10854518.68,962.48,1283.96,0,92474.2,3603.88,10949239.32,3216.88,10851602.2,870,1158,0,89855.6,3312,10948677.2,1563,10857349.600000001,1034,1395.3999999999999,0,95210.20000000001,3885,10949622,5318.4,2011-01-06
13,10854992,881,1180,0,95291,3324,10952446,2891,10854670.52,879.52,1178.28,0,95653.44,3308.68,10952381.76,2956.92,10851719.2,802.8,1049.1999999999998,0,92901.6,3009.8,10951825.8,1566,10857537.2,952.6,1289.2,0,98486.8,3533.7999999999997,10952779,4254.799999999999,2011-01-13
14,10855463,793,1084,0,97961,3016,10955566,2671,10855153.12,791,1075,0,98514.88,3002.8,10955534,2862.04,10852102.4,716.4,967.4,0,95752.4,2738.3999999999996,10954962.2,1428.2,10857942.6,860.2,1183,0,101513.4,3215,10955950.2,4894.2,2011-01-20
