week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10896154,2747,3701,0,12340,8693,10914905,7488,10896173.28,2730.96,3692.92,0,12330.6,8642.6,10914927.76,7623.4,10895879,2592.2,3561,0,12158.6,8406,10914817,2907.6000000000004,10896644.6,2839.8,3784.3999999999996,0,12454.4,8804,10915104.8,12897.999999999996,2010-10-21
2,10890352,2421,3289,0,21995,9245,10918015,7563,10890365.68,2415.2,3287.52,0,21967.24,9272.12,10918035.64,7937.32,10889782.4,2258,3123.4,0,21519.2,8895,10917907.2,3795.8,10891267.6,2549.6,3486.2,0,22273.800000000003,9681.8,10918224.2,13084.399999999996,2010-10-28
3,10885640,2138,2933,0,30428,8218,10921118,7124,10885583.52,2141.44,2939.52,0,30479.48,8227.92,10921143.96,7548.68,10884508.4,2005.8000000000002,2715.2,0,29550,7720.799999999999,10920935.2,3575.6,10886982,2290.2,3105.2,0,31248.4,8674.599999999999,10921381.2,13297.399999999996,2010-11-04
4,10881814,1893,2559,0,37943,7265,10924260,5857,10881762.84,1886.6,2575.2,0,38025.12,7266.16,10924249.76,6294.12,10880295.6,1758.1999999999998,2413.4,0,36569,6844,10923990.2,3092.6,10883467.6,2019.8,2748.8,0,39199.4,7722.2,10924541,10663.599999999995,2010-11-11
5,10878767,1648,2240,0,44512,6386,10927341,5575,10878824.36,1654.96,2252.72,0,44618.84,6375.36,10927350.88,5921.32,10877114,1526,2108.6000000000004,0,42909.2,6063.200000000001,10927094.399999999,3261.8,10880802,1774.1999999999998,2387.2,0,46212.6,6751.2,10927675,10012.599999999999,2010-11-18
6,10876504,1449,1966,0,50342,5582,10930465,4184,10876632.68,1457.4,1991.2,0,50378.36,5616.72,10930459.64,4576.24,10874681.2,1331.1999999999998,1852.2,0,48436.2,5294.6,10930174.600000001,2147.2,10878793.4,1575.6,2188.8,0,52239,5979,10930839.6,8385.399999999998,2010-11-25
7,10875123,1309,1747,0,55486,4935,10933561,4447,10875026.04,1308.24,1773.04,0,55439.28,4974.2,10933546.6,4780,10872750.2,1193.6,1616.2,0,53334.8,4591,10933253.4,2337.6,10877346.2,1459,1963.4,0,57610.600000000006,5368.8,10933912.6,7887.999999999999,2010-12-02
8,10874272,1146,1576,0,59994,4379,10936608,3898,10874012.52,1152.28,1557.68,0,59933.8,4423.84,10936656.28,4196.52,10871436.8,1038.4,1368,0,57625.399999999994,4002.8,10936454.2,1762,10876480.8,1293.1999999999998,1740.9999999999998,0,62308,4945.199999999999,10937077,7034.6,2010-12-09
9,10873899,1017,1403,0,63801,3909,10939716,3809,10873503.44,1026.36,1402.04,0,63858.24,3928.92,10939790.08,3988,10870789,930,1275.6,0,61269.8,3482.6000000000004,10939537.8,1863,10876182.8,1125.4,1525.4,0,66428,4320.799999999999,10940297,6096.5999999999985,2010-12-16
10,10873631,916,1255,0,67082,3559,10942835,3194,10873380.4,911.76,1247.52,0,67353.68,3503.92,10942893.36,3032.84,10870437,810.4000000000001,1115,0,64447.4,3181.6,10942563,943.8,10876441.600000001,1012.1999999999999,1359,0,70101.79999999999,3723.7999999999997,10943424.399999999,4764,2010-12-23
11,10874005,807,1104,0,70035,3127,10945995,3183,10873684.08,813.08,1095.28,0,70443.36,3109.4,10946035.8,3140.96,10870674.8,724,943,0,67208.4,2745.2,10945642.6,1468,10877162,907.1999999999999,1206.1999999999998,0,73352.6,3381.2,10946514.600000001,4894,2010-12-30
12,10874666,747,1014,0,72820,2854,10949207,2282,10874306.04,733.44,1002.96,0,73142,2782.04,10949184.44,2486.56,10871349.4,626.6,855.8,0,69570.6,2464.6,10948773.8,1293.6,10878138.8,796.4000000000001,1087.8,0,76056.79999999999,2947,10949635.8,4187.999999999999,2011-01-06
13,10875458,687,894,0,75447,2560,10952337,2297,10875162.12,682,898.96,0,75583.84,2525.48,10952326.92,2291.84,10872269.2,588.6,784.4,0,71650,2241.4,10951951,945,10879381.8,755.2,1008.8,0,78518.6,2736.4,10952726.8,4659.799999999998,2011-01-13
14,10876394,601,815,0,77664,2294,10955475,1830,10876234.44,603.64,814.28,0,77786.08,2309.4,10955438.44,2194.92,10873346.8,534,726,0,73557,2032.8000000000002,10955062.2,890.8,10880609,684,915.8,0,80597.8,2547.2,10955919.2,4202.5999999999985,2011-01-20
15,10877619,560,736,0,79748,2062,10958576,1666,10877509.2,566.32,749.68,0,79737.08,2087.36,10958562.28,1761.88,10874417.8,496.2,653.6,0,75340.8,1859,10958192,851.8,10882013.2,653.2,878.8,0,82633,2404.4,10959015.4,2860.3999999999996,2011-01-27
16,10879049,530,703,0,81521,1950,10961691,1682,10878922.24,530.52,697.4,0,81548.56,1968.56,10961698.72,1923.56,10875654.6,442.2,615.2,0,77044.40000000001,1773.1999999999998,10961263.2,746.2,10883431.8,610,803.2,0,84472.6,2247.8,10962182.6,3250.7999999999984,2011-02-03
