week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10881755,4551,6349,0,22283,14805,10914900,12202,10881775.56,4542.84,6314.64,0,22262.76,14814.6,10914895.8,13204.76,10881360.6,4388.5999999999995,6118.6,0,22084.199999999997,14470,10914761,5412.2,10882308.8,4686.4,6453.4,0,22445,15084,10915005,23217.199999999993,2010-10-21
2,10870408,3884,5342,0,38378,15192,10918020,10203,10870490.6,3865.24,5333.36,0,38322.44,15154.76,10918011.64,12382.12,10869748.4,3681.6,5121.6,0,37778.4,14730.8,10917805.600000001,5022.8,10871363,4023,5510,0,38745.600000000006,15504.400000000001,10918154,25058.799999999996,2010-10-28
3,10861361,3306,4624,0,52117,13048,10921134,10426,10861305.76,3328.32,4581.16,0,51939.56,12977.72,10921154.8,10913.4,10860254.2,3169.8,4328.8,0,51064.4,12428.2,10920961.2,6005,10862615,3508.5999999999995,4768.8,0,52740.399999999994,13461.2,10921336.6,19550.199999999997,2010-11-04
4,10853719,2928,3986,0,63648,11204,10924284,9661,10853749.92,2912.92,3972.4,0,63637.12,11233.92,10924272.36,9643.32,10852338,2745.6,3692.4000000000005,0,62270.6,10631.400000000001,10924039.8,4748.4,10855506,3073.8,4168,0,64775.600000000006,11731.599999999999,10924482.8,15302.199999999993,2010-11-11
5,10847558,2545,3444,0,73865,9738,10927400,7755,10847598.16,2549.4,3465.56,0,73785.8,9815.12,10927398.92,8264.76,10845768,2380,3221.2,0,71856.6,9198.6,10927162.2,4289.4,10849916,2703.6,3674,0,75367.8,10278.599999999999,10927678.4,12702,2010-11-18
6,10842762,2197,3040,0,82489,8596,10930539,7149,10842714.56,2197.8,3019.92,0,82586.08,8552.04,10930518.36,7449.44,10840649,2059.6,2762.6000000000004,0,80079.8,8035.799999999999,10930262,4076,10845611.8,2320.6,3182.2,0,84455.79999999999,9039.8,10930845.4,12109.6,2010-11-25
7,10838975,1913,2620,0,90032,7368,10933598,5825,10838916.28,1914.8,2607.64,0,90190,7408.76,10933628.72,6499.68,10836720.4,1745.6,2432.4,0,87174,6967.199999999999,10933270.4,3643.8,10842122.2,2040.6,2810.3999999999996,0,92218.79999999999,7840.200000000001,10934057,11513,2010-12-02
8,10836260,1630,2232,0,96774,6375,10936697,5600,10836145.88,1618.32,2242.68,0,96727.24,6404.68,10936734.12,5654.8,10833596.6,1508.6,2055.6,0,93437,5970.6,10936352.8,2799.2,10839653.600000001,1750.4,2460.3999999999996,0,99044.4,6879.5999999999995,10937187.2,9049.4,2010-12-09
9,10834268,1379,1889,0,102372,5410,10939813,4576,10834335.72,1388.76,1913.84,0,102226.72,5424.28,10939865.04,4769.28,10831647.4,1282.6,1736.3999999999999,0,98738.6,4990.4,10939513.6,1918,10838021.399999999,1504,2074.6000000000004,0,104922,5964.2,10940328.8,10229.999999999993,2010-12-16
10,10833405,1151,1633,0,106907,4622,10942936,3374,10833349.72,1166.36,1624.84,0,106859.84,4608.24,10943000.76,3846.16,10830344,1070.6,1492,0,103216.8,4255.4,10942648.600000001,1769.8,10837162.600000001,1280.4,1776.6,0,109830.6,4971.4,10943457.4,6509.5999999999985,2010-12-23
11,10833218,969,1348,0,110637,3854,10946041,2554,10833051.16,974.56,1358,0,110737.88,3883.32,10946121.6,2930.32,10829676.2,907.2,1219.4,0,107064,3534,10945685,897.4,10837142.399999999,1043.6,1515,0,113905,4238.4,10946614.4,7654.5999999999995,2010-12-30
12,10833573,807,1140,0,113621,3265,10949234,3188,10833387.24,807.8,1135.04,0,113925.36,3245.84,10949255.44,3171.72,10829912.2,724.5999999999999,1032.6,0,110268.4,3025,10948927.2,1520.6000000000001,10837396.8,881,1252.2,0,117282.6,3547.3999999999996,10949672.8,5595,2011-01-06
13,10834546,653,922,0,116181,2646,10952279,2435,10834253.72,668.28,929.28,0,116511.68,2670.72,10952362.96,2524.16,10830608,568.2,784.2,0,112871.6,2348.8,10951915.8,988.4000000000001,10838248.600000001,755.2,1031.6,0,120004.2,2928.7999999999997,10952898.600000001,4443.199999999999,2011-01-13
14,10835640,563,771,0,118377,2175,10955460,1638,10835591.68,557.96,767.12,0,118570.68,2200.2,10955487.44,1838.28,10831865.4,456,647,0,114975,1889.4,10954911.8,521.8,10839609.8,639.3999999999999,874.2,0,122194.20000000001,2481.2,10956061.4,3423.799999999999,2011-01-20
