model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,7,0.6809495635046906,5.2109818036588385,11.400653698452048,11.04624439556509,12.261861096866038,2.6177100032930585,15.546913322580808,4.66626112090239,0.8082236013502379,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9984683831047557,0.0015085268139978156,2.309008124654787e-5,0,0,10911819,-2764.8145134103816,3.9389540074016893,84.63608990417433,85.17604542914636,0.009593323071797688
