model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,184,0.9950227576555373,2.3274198825367156,2.6261496211544446,124.09576538715163,58.777358422838496,0.25901678645516163,68.27224382267674,82.74621820567843,0.4915585079740544,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9998319606973577,2.118535732078954e-6,1.6592076691009154e-4,0,0,10911819,-2595.6927399759406,0.5618545188778539,90.65939221432915,91.10844285319166,0.009851771394411723
