week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10880024,2543,4545,0,27839,10531,10914942,5373,10880010.2,2536.08,4543.88,0,27845.52,10544.24,10914935.68,6277.04,10879689.600000001,2460.3999999999996,4367.6,0,27653.6,10262.8,10914794.4,2199,10880341.8,2654.3999999999996,4652.2,0,28011.8,10766.8,10915058.2,12770.999999999996,2010-10-21
2,10877290,1437,2282,0,37071,7039,10918054,3799,10877246.04,1440.6,2279.64,0,37080.52,7053,10918046.8,5369.28,10876902.2,1378.6,2162.6,0,36770.2,6863.199999999999,10917875.4,2105.6,10877516.600000001,1539.1999999999998,2384.7999999999997,0,37365.6,7306.199999999999,10918186.399999999,11176.199999999997,2010-10-28
3,10876581,961,1437,0,42151,4304,10921158,2662,10876637.04,965,1433.64,0,42133.88,4306.4,10921169.56,3486.88,10876208.6,908.4000000000001,1330.4,0,41790.2,4121.8,10920970,1080.6,10877121.8,1031.8,1532.6,0,42528.6,4497.799999999999,10921337.2,7492.799999999998,2010-11-04
4,10876984,757,1048,0,45444,3065,10924281,2044,10877012.2,752.76,1052.4,0,45465.44,3064.72,10924282.8,2114.48,10876422.6,691.4000000000001,977.4000000000001,0,45011.8,2868.2,10924084.399999999,1010.4000000000001,10877654.4,814.8,1129.2,0,45990.2,3243.3999999999996,10924518,3754.3999999999996,2010-11-11
5,10877843,635,854,0,48051,2465,10927438,2067,10877928.76,622.68,859.16,0,48007.04,2467.12,10927417.64,2000.8,10877304.600000001,558.6,793.6,0,47463.6,2290.6,10927184,439.4,10878709.399999999,663.6,946.8,0,48649.4,2617.8,10927649.6,2981.2,2010-11-18
6,10879052,544,739,0,50187,2079,10930531,1130,10879139.76,547.16,739.24,0,50093.12,2089.4,10930519.28,1182.32,10878345.399999999,491.6,676.8,0,49485.2,1931.2,10930239.399999999,488.6,10880109.600000001,610.4,797.8,0,50871.8,2260,10930818.600000001,1970.3999999999996,2010-11-25
7,10880412,492,666,0,52019,1865,10933642,1344,10880554.28,493.64,673.12,0,51916.56,1882.84,10933637.6,1445.28,10879707,447,618.8,0,51232.600000000006,1767.6,10933381.2,434.8,10881586,546.4,746.4,0,52849.2,2056.6,10933954.4,2516.7999999999993,2010-12-02
8,10882005,468,611,0,53691,1716,10936716,1239,10882082.52,467.2,615.92,0,53572,1731.36,10936737.64,1287.04,10881201.8,417,548.8,0,52783.8,1611.2,10936428.8,516.8000000000001,10883303.399999999,503.4,667.8,0,54584,1893.1999999999998,10937207.399999999,2394.5999999999995,2010-12-09
9,10883643,436,583,0,55119,1635,10939877,1162,10883720.08,440.88,588.88,0,55093.84,1636.84,10939843.68,1162.04,10882664,392.4,534.4000000000001,0,54229.2,1508.4,10939490,423.4,10884823.2,489.79999999999995,672.3999999999999,0,56234.2,1811.6,10940156.6,2217.3999999999987,2010-12-16
10,10885406,420,574,0,56444,1568,10942995,983,10885437.72,427.76,565.44,0,56536.08,1560.48,10942967,1159.2,10884253.2,384,498.8,0,55693,1449.6,10942664.6,454.4,10886419.8,482.99999999999994,620,0,57787.8,1662.6,10943241,2554.7999999999997,2010-12-23
11,10887187,431,559,0,57913,1520,10946114,956,10887197.64,422.56,551.16,0,57925.28,1515.92,10946096.64,977.92,10886107.2,366.8,478.4,0,57015.6,1380.6,10945796.600000001,435.40000000000003,10888382.8,458.20000000000005,612.3999999999999,0,59132.2,1677,10946415.2,1770.1999999999996,2010-12-30
