week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10888305,3318,4798,0,18378,11356,10914925,8147,10888358.72,3326.44,4828.92,0,18408,11342.28,10914922.08,10320.52,10888050.4,3230,4668.200000000001,0,18244.2,11091.2,10914721.6,1893.6,10888712.399999999,3443.8,4948.2,0,18604.8,11575.4,10915060.2,22557.79999999999,2010-10-21
2,10881700,2544,3631,0,30203,10627,10918042,9857,10881703.08,2545.84,3640.4,0,30152.6,10617.28,10918041.92,11943.68,10881214.8,2436.8,3513.2,0,29698.800000000003,10274.4,10917769,3987.2,10882259.4,2673.8,3747.8,0,30493.4,10885.2,10918236.4,29979.79999999999,2010-10-28
3,10877230,1996,2837,0,38997,8222,10921182,6339,10877273.6,1994.28,2839.36,0,39057.92,8186.12,10921165.16,6575.84,10876690.8,1919.6,2737.2,0,38304,7894.4,10920836.399999999,2012.1999999999998,10877985.6,2062.2,2946.8,0,39588.4,8457.4,10921439.6,11639.199999999999,2010-11-04
4,10874360,1559,2231,0,46136,6435,10924299,5280,10874498.28,1562.24,2220.16,0,46011.52,6442.4,10924292.2,5682.28,10873799.399999999,1490.2,2113.2,0,45084.2,6255.4,10924017.6,1328.4,10875301.399999999,1632,2316.4,0,46646.6,6678.4,10924541.6,12879.99999999999,2010-11-11
5,10873070,1241,1780,0,51534,5094,10927393,4038,10872988.24,1250.6,1765.04,0,51414.72,5068.44,10927418.6,4848.2,10872162.6,1162.6,1655.1999999999998,0,50495,4807,10927140.4,1453.2,10873828.2,1329.6,1866.8,0,52202.2,5268.6,10927751.4,10910.399999999998,2010-11-18
6,10872343,1003,1408,0,55805,4072,10930503,3360,10872412,1002.92,1414.12,0,55708.04,4079.32,10930537.08,3622.28,10871515.8,922,1328.1999999999998,0,54801.59999999999,3865.3999999999996,10930267.8,867.4,10873452.8,1082.8,1486.8,0,56669.2,4288.4,10930870.4,8542.399999999994,2010-11-25
7,10872613,823,1131,0,59173,3302,10933603,2843,10872588.44,810.52,1130.6,0,59131.8,3287.12,10933661.36,3404.28,10871538.2,732.5999999999999,1041,0,58100,3080.8,10933400.600000001,538.6,10873769.4,904.5999999999999,1217.3999999999999,0,60095.399999999994,3530.8,10934086.8,7705.5999999999985,2010-12-02
8,10873409,651,934,0,61826,2652,10936714,2011,10873353.32,655.28,928.88,0,61836.4,2656.6,10936773.88,2453.2,10872144.2,589,862.8,0,60759.8,2471.2,10936463.6,273.6,10874549.8,733.8,999.6,0,62955.4,2859,10937185.8,5015,2010-12-09
9,10874647,539,763,0,64038,2162,10939905,2214,10874594.04,544.68,760.24,0,64017.48,2172.64,10939916.44,2234.36,10873328,473.2,657.6,0,62898,1993.4,10939508,182.4,10875822.600000001,616.5999999999999,841.4,0,65192.2,2352,10940278.6,4844.4,2010-12-16
10,10876181,462,626,0,65852,1807,10943063,1506,10876152.84,462.48,618.84,0,65798.44,1803.84,10943032.6,1783.28,10874640.8,400.6,501,0,64512,1538.6,10942620.4,526.4,10877488,520.8,716,0,67050.4,1986.1999999999998,10943377,4203.599999999997,2010-12-23
11,10877979,390,539,0,67304,1508,10946212,1431,10877989.72,389.88,541.64,0,67247.88,1537.96,10946169.12,1652.8,10876283.8,345.6,471.4,0,65772.6,1352.2,10945790.8,417.6,10879348,446.9999999999999,615.4,0,68633,1749.8,10946471,3652.999999999999,2010-12-30
12,10879984,360,471,0,68577,1347,10949345,1200,10879989.2,346.16,469.16,0,68478.44,1326.96,10949282.96,1340.32,10878113.8,293.4,405.8,0,66879,1161.8000000000002,10948906,323.6,10881505,393.4,540.4,0,70072,1484.7999999999997,10949661.600000001,3011.2,2011-01-06
13,10882222,307,412,0,69661,1179,10952467,900,10882146.16,308.8,416.48,0,69530.4,1175.84,10952401.84,940.16,10880184,263,365.6,0,67876.6,1020,10952023,275.8,10883823.600000001,366.99999999999994,475.2,0,71285.8,1332,10952783,1976.2,2011-01-13
14,10884494,269,359,0,70537,1012,10955572,801,10884461.92,274.08,364.08,0,70437.56,1028.6,10955537.64,1037.84,10882548.8,229.2,301,0,68725.4,892.8,10955082.8,359.8,10886229,331.4,438,0,72289.6,1208.3999999999996,10955938,2442.999999999999,2011-01-20
15,10886986,243,331,0,71278,921,10958781,593,10886890.88,243.52,330.68,0,71218.2,923.4,10958683.28,673.76,10884944.2,201.2,286.4,0,69438.6,806.5999999999999,10958196.600000001,144.8,10888722.600000001,281.6,386.79999999999995,0,73169.4,1061.6,10959131.8,1374.3999999999996,2011-01-27
16,10889531,217,296,0,71966,823,10961862,657,10889424.84,217.32,295.48,0,71900,829.2,10961837.64,712.08,10887452.6,178.4,252.4,0,70069.4,723.6,10961341.8,179.4,10891229.2,262.6,332.59999999999997,0,73883,947.1999999999999,10962317.2,1303.4,2011-02-03
17,10892161,206,272,0,72478,757,10965015,534,10892008.88,203.16,267.68,0,72494.4,752.12,10964974.12,548.24,10889838.8,159.4,221.6,0,70592.6,635,10964407.8,144,10893915,250.79999999999998,318.79999999999995,0,74472.2,894.5999999999999,10965476,1200.4,2011-02-10
