model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,157,0.8708140336622364,1.9392259142202652,11.074605549828608,92.27103675153559,2.669990220883507,40.179215102090026,28.577801031457657,41.687562652452186,0.5700286909608955,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9995910340435128,5.533630267741451e-6,4.034323262194426e-4,0,0,10911819,-2541.0861289047148,1.014724695641794,91.3589281199633,91.79655428128981,0.00964616636435191
