model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,122,0.7863128755017036,6.530748566925784,9.050966099580947,6.836810335281381,7.205175344057477,3.519910963783187,9.529551052978583,3.4451239617701113,0.8624449778339398,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9990230369006512,9.761150041491535e-4,8.480951996954273e-7,0,0,10911819,-2814.208723040096,14.920449205960766,80.59835601334808,81.56458436244084,0.009995624158117507
