model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,90,1,4.933596094773698,8.460019299833485,1.9763215885635563,7.086003885420479,0.6626497419937672,8.761755635269932,1.2421236746359514,0.916898995468437,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.999275805090892,7.238100306068507e-4,3.8487850129396967e-7,0,0,10911819,-2288.2387581092094,8.753224845952886,86.60933848092415,87.2342313646596,0.009617573552661471
