model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,138,0.97409481662028,2.4190905810656194,0.8870572389913689,49.63548549160691,16.371230921560038,27.32114792866463,3.85487088382428,46.384534462795145,0.6217737041678975,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9996398909000365,3.5626896196273806e-4,3.8401380006920146e-6,0,0,10911819,-2803.6931830734907,8.232915144882538,85.37784348538156,85.83776465563393,0.009954731067021688
