week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10872798,5788,9195,0,27226,36391,10914934,30885,10872773.48,5769.32,9170,0,27199.68,36389.36,10914912.48,32564.76,10872338.8,5624,8905.6,0,27039.8,36038.6,10914727.8,13298,10873132.6,5893.4,9362.8,0,27342,36559.4,10915038.2,67623.19999999997,2010-10-21
2,10861494,3550,5507,0,47576,16786,10918049,10186,10861447.04,3529.96,5506.36,0,47557.08,16785.64,10918040.44,11423.84,10860730,3383.2,5363,0,47186.6,16438.4,10917789,4849.6,10862035.399999999,3663,5684.6,0,47939.600000000006,17123,10918185.8,20155,2010-10-28
3,10855490,2272,3476,0,59912,10475,10921173,7764,10855455.84,2265.28,3465.12,0,59950.48,10484.68,10921136.72,8670.88,10854673.2,2161.6,3356,0,59328.8,10150.6,10920862.8,3568.4,10856121.399999999,2344.4,3537.2,0,60631.8,10723.8,10921355,20100.799999999996,2010-11-04
4,10852717,1523,2277,0,67837,6867,10924276,5703,10852658.84,1536.44,2283,0,67806.8,6835.4,10924285.08,6118.48,10851793.6,1436.8000000000002,2187,0,67061,6647.4,10924009.4,2688,10853472.2,1651,2385.4,0,68550,7025.4,10924554.600000001,13840.199999999997,2010-11-11
5,10851610,1098,1624,0,73127,4789,10927373,4318,10851612.32,1105.16,1620.84,0,73063,4777.72,10927401.32,4048.4,10850743.8,1057.4,1528,0,72207.4,4551.8,10927026.2,1183.6,10852609,1162.3999999999999,1726.7999999999997,0,73783.8,5004,10927754.2,7729.5999999999995,2010-11-18
6,10851598,848,1200,0,76990,3511,10930504,2673,10851665.32,848.76,1204.24,0,76801.52,3509.4,10930519.84,2733.8,10850697.2,775.8,1121.6,0,75793.4,3281.6,10930153.4,1170.8,10852811.399999999,910.4000000000001,1294.6,0,77658.8,3683.3999999999996,10930944.8,4723.5999999999985,2010-11-25
7,10852170,690,951,0,79798,2755,10933625,1826,10852390.36,693.6,952.8,0,79606.48,2754.8,10933643.24,2057.16,10851275.4,604.8,865.8,0,78407.8,2560.2,10933313,801.8,10853648.6,782.8,1040.2,0,80616.79999999999,2918,10934084.8,4579.799999999999,2010-12-02
8,10853449,589,803,0,81951,2282,10936770,1851,10853510.04,591.64,802.88,0,81853.48,2297.8,10936758.04,1840.76,10852264.6,535.2,724,0,80661.8,2073.6,10936327.600000001,732.4000000000001,10854685,666.2,894.8,0,83029,2539.8,10937215.600000001,3511.3999999999987,2010-12-09
9,10854745,551,731,0,83938,2045,10939891,1449,10854832.88,552.88,736.44,0,83760.96,2053,10939883.16,1435,10853470.600000001,500.2,656.6,0,82497.8,1865,10939451.6,535.8,10856100.2,627.2,827.6,0,85067.2,2288,10940311.8,2562.199999999998,2010-12-16
10,10856132,525,687,0,85664,1940,10943002,1493,10856236.72,524.88,699.88,0,85531.28,1941.64,10942992.76,1593.76,10854747.8,481,624.4,0,84141,1762.8,10942468.6,641.4000000000001,10857666.6,589,808.4,0,86974.6,2167.2,10943384.2,3252.5999999999995,2010-12-23
