week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10867484,8689,11586,0,27195,38761,10914951,12986,10867479,8702.12,11535.08,0,27215.56,38761.84,10914931.76,13623.28,10867104.600000001,8523.8,11271,0,27016,38414.4,10914803.4,8773.6,10867874.8,8873.2,11673.4,0,27448.4,39015.8,10915072,20310.399999999998,2010-10-21
2,10840864,8195,10828,0,58151,30244,10918040,10350,10840883.4,8158.68,10871.6,0,58132.4,30359.76,10918046.08,10418.84,10839971,7956.8,10647.4,0,57583.600000000006,29977.4,10917834.6,5156.4,10841566.8,8263.6,11170.2,0,58631.8,31091.199999999997,10918267.2,16199.399999999998,2010-10-28
3,10816662,7557,10019,0,86901,28090,10921141,9763,10816673.28,7516.36,10032.36,0,86906.08,28115.76,10921128.08,10682.68,10815290.4,7281.4,9757.8,0,86143,27566.6,10920826.8,6389.4,10817794.6,7664.2,10275.4,0,87971.6,28480.6,10921367,17151,2010-11-04
4,10795048,6707,9121,0,113147,25819,10924256,10048,10795096,6743.76,9103,0,113286.88,25701.88,10924229.64,9618.28,10793469,6562.4,8756.8,0,111929.6,24911.6,10923902.399999999,4691.200000000001,10796725.2,7009.2,9334.2,0,114598,26173.6,10924505,14193.599999999999,2010-11-11
5,10776363,5991,8127,0,137127,22912,10927381,7056,10776324.04,6006.32,8126.56,0,136894.68,22948.52,10927351.6,7587.56,10774502.600000001,5819.6,7907.4000000000005,0,135010.59999999998,22397.6,10927008.2,3600.8,10778330.4,6246.4,8409,0,138564.4,23574.2,10927670,13658.799999999996,2010-11-18
6,10760045,5318,7212,0,157833,20398,10930509,8185,10760080.48,5324.52,7227.88,0,157851.68,20435.04,10930484.56,8273,10758331,5096.8,6944.200000000001,0,155837.2,19874,10930100.600000001,3834.6000000000004,10762485.2,5581.4,7482,0,159617.8,21237.4,10930822,12481.8,2010-11-25
7,10746210,4694,6413,0,176251,18011,10933696,6564,10746200.2,4706.28,6409.24,0,176299.36,18050.08,10933615.08,6821.24,10744339,4494,6154,0,173843.8,17334,10933243.600000001,3828.6000000000004,10749173,4890.4,6638.2,0,178234.6,18678.2,10933948.8,11281.399999999998,2010-12-02
8,10733937,4191,5701,0,192720,16008,10936796,5444,10734316.32,4172.36,5677.8,0,192568.72,16005.32,10936735.2,5482.88,10732299.2,3979.2,5429,0,189523.40000000002,15331.2,10936317.399999999,3105.6000000000004,10737777.600000001,4306.2,5897,0,194476.8,16526.8,10937012,7981.999999999999,2010-12-09
9,10723893,3700,5001,0,207326,14254,10939932,4642,10724210.72,3712.48,5027.08,0,206908.4,14194.72,10939858.68,5108.76,10721856.8,3571,4822,0,203441,13655.4,10939483.2,2834,10728145,3888.5999999999995,5238.6,0,209081,14712.599999999999,10940094,7994.999999999999,2010-12-16
10,10715413,3286,4432,0,219957,12636,10943054,4454,10715718.08,3283.68,4454.88,0,219532.64,12579.44,10942989.28,4419.16,10713280.6,3124.6,4298,0,215604.2,12101.2,10942578.2,2642.2,10720009.2,3469.7999999999993,4647,0,221806,13074.599999999999,10943292.2,6640.199999999999,2010-12-23
11,10708421,2903,3938,0,231046,11104,10946132,3883,10708685.56,2887.56,3945.24,0,230588.4,11112.68,10946106.76,4235.4,10706048.8,2714,3732,0,226339,10661.4,10945571.6,2366.4,10713303.8,3014.8,4178.6,0,232946.8,11650.8,10946565.399999999,6297.5999999999995,2010-12-30
12,10702732,2491,3419,0,240587,9760,10949346,3506,10703059.16,2510.36,3443.32,0,240250.72,9756.52,10949263.56,3501.44,10700149.6,2419.6000000000004,3300.2,0,235616.6,9410.6,10948702.2,1802.2,10707930.6,2624.6,3623.3999999999996,0,242890.8,10180.6,10949738,5260,2011-01-06
13,10698518,2202,2990,0,248628,8487,10952436,2969,10698626.04,2200,2996.2,0,248571.44,8495.2,10952393.68,3010,10695760.2,2090,2870.8,0,243781.6,8189,10951798,1815,10703478.8,2321.2,3176.3999999999996,0,251511,8911.4,10952859.2,4323.4,2011-01-13
14,10695049,1856,2593,0,255946,7360,10955552,2727,10695341,1864.84,2598.72,0,255699.84,7366.16,10955504.4,2791.88,10692283.8,1782.2,2471.6,0,250904.4,7058.6,10954939.6,1438,10700235.8,1950.3999999999999,2807.8,0,258905.4,7763,10956057.8,3940,2011-01-20
15,10693022,1594,2203,0,262110,6296,10958747,2274,10693179.72,1584.88,2195.16,0,261684.32,6231.72,10958644.08,2375.28,10690001.8,1462.1999999999998,2082.6000000000004,0,256990.2,5938.6,10958058.4,1445.1999999999998,10698003.4,1672.8,2285,0,265046.4,6486,10959159,3393.7999999999993,2011-01-27
16,10691911,1296,1820,0,266871,5242,10961825,2185,10692059.56,1299.52,1815.8,0,266604.16,5211.48,10961779.04,2134.96,10688618.8,1227.2,1731.6,0,262010.8,4934.8,10961150.2,990.8,10696764.4,1367.6,1894.8,0,270009.4,5406.8,10962328.399999999,3189.5999999999985,2011-02-03
17,10691568,1057,1483,0,270779,4236,10964993,1678,10691863.28,1051.32,1478.88,0,270530.36,4278.28,10964923.84,1630.12,10688384.8,986,1388.6,0,266113.4,4041.8,10964310.2,929.5999999999999,10696398,1121.2,1567,0,273805.19999999995,4523.2,10965506.6,2337.999999999999,2011-02-10
18,10692159,833,1182,0,273800,3451,10968063,1202,10692464.2,837.96,1183.08,0,273570.2,3424.92,10968055.44,1309.64,10688959.8,774,1069.2,0,269221.8,3239.3999999999996,10967456,645,10696989.2,908.8,1286.4,0,276623.4,3644.8,10968626,2095.5999999999995,2011-02-17
19,10693340,666,931,0,276104,2721,10971143,1090,10693701.44,675.96,945.44,0,275849.96,2734.64,10971172.8,1061.76,10690243.2,605,849.4000000000001,0,271643.6,2541,10970524.6,464.40000000000003,10698316.6,758.4,1081.4,0,278748.8,3018,10971679.4,1745.1999999999998,2011-02-24
20,10695063,525,786,0,277978,2191,10974340,859,10695478.2,537.88,775.04,0,277523.68,2201.2,10974314.8,863.64,10692034.6,482.6,684.8,0,273284.2,2013.6,10973617.600000001,444.8,10700134,602.4,835.2,0,280353.8,2391.4,10974912.4,1361.5999999999997,2011-03-03
21,10697112,448,621,0,279263,1785,10977460,721,10697645.64,446.28,619.96,0,278747.36,1773.4,10977459.24,679,10694182.8,394.6,537.6,0,274574.6,1553,10976856.4,373.20000000000005,10702225.600000001,504.5999999999999,670.5999999999999,0,281546.8,1922.4,10978039.2,1110.7999999999997,2011-03-10
22,10699607,377,500,0,280127,1477,10980579,586,10700074.84,374.12,507.36,0,279618.2,1467.12,10980574.52,586.52,10696516,328.20000000000005,444,0,275450.19999999995,1328.4,10979908.2,383.20000000000005,10704736.8,433.59999999999997,562.8,0,282453.8,1629.6,10981106.399999999,825.2,2011-03-17
23,10702375,309,429,0,280595,1230,10983702,465,10702753,310.04,432.04,0,280214.24,1232.12,10983709.32,474.96,10699183,264.4,377.6,0,276010.6,1095.2,10983084.2,225.8,10707363.399999999,348.79999999999995,483.2,0,283081.80000000005,1390,10984318,805.9999999999998,2011-03-24
24,10705298,284,383,0,280956,1062,10986889,353,10705557.64,283.48,384.68,0,280618,1067.44,10986843.8,364.68,10701809.6,225,329.6,0,276480.4,919.6000000000001,10986174.6,216,10710032.8,327.59999999999997,458.2,0,283604.2,1204.4,10987436.600000001,506.4,2011-03-31
25,10708192,272,361,0,281222,987,10990001,335,10708433.16,270.84,356.04,0,280924.72,985.48,10989984.76,339.52,10704554.8,220.4,296.4,0,276800.8,817.4000000000001,10989278,200.4,10712828.2,325.79999999999995,402.4,0,284078.2,1116.6,10990631.4,544.3999999999999,2011-04-07
26,10711069,265,339,0,281455,956,10993160,356,10711329.12,264.92,345.28,0,281164.8,946.16,10993104.12,363.08,10707432.6,224.8,296.2,0,277089.4,822.6,10992409.4,207,10715654.8,322.19999999999993,418.4,0,284454.2,1107.1999999999998,10993758,515,2011-04-14
27,10713889,271,332,0,281684,947,10996259,337,10714228.96,270.48,342.84,0,281402.04,951.24,10996244.32,327.2,10710390,219.39999999999998,289.8,0,277370.8,818.2,10995525.8,201,10718555,331.8,410.4,0,284754.4,1109.1999999999998,10996860.2,506,2011-04-21
28,10716962,292,364,0,281947,990,10999354,340,10717077.76,290.44,364.92,0,281658,997.68,10999391.12,343.8,10713254.8,249.6,317.2,0,277637.4,856.8,10998681,194.8,10721354.8,341,413.79999999999995,0,285016.6,1162.1999999999998,11000027.8,509.9999999999999,2011-04-28
29,10719821,316,400,0,282267,1059,11002541,376,10719840.64,318.16,404.76,0,281981.48,1076.8,11002545.04,394.12,10715922.6,286.6,349,0,278035,953.8,11001794.2,259.6,10724074.6,368.5999999999999,466.19999999999993,0,285403.4,1224.6,11003228.4,590.1999999999999,2011-05-05
30,10722378,352,442,0,282662,1171,11005740,432,10722475.6,351.84,442.84,0,282421.6,1191,11005691.88,458.08,10718473.399999999,309,381.8,0,278533.4,1041.4,11004841.4,233.60000000000002,10726636.2,409.79999999999995,519,0,285906.80000000005,1366.1999999999998,11006376.8,746.5999999999999,2011-05-12
31,10724780,397,472,0,283278,1280,11008882,492,10724992.56,388.56,489,0,282962.88,1311.96,11008833,530.2,10720838.8,331,437.4,0,279109.4,1171.2,11007963,359.4,10729136.6,457.19999999999993,563.4,0,286488.6,1502,11009471.600000001,774,2011-05-19
32,10727090,422,559,0,283883,1475,11012039,502,10727330.04,434.12,546.8,0,283655.28,1469.68,11011966.24,526.68,10723123.4,377.20000000000005,455.4,0,279822.8,1274,11011069.600000001,330.2,10731499.2,517.1999999999999,614,0,287203.8,1649.8,11012584.6,826.4,2011-05-26
33,10729198,481,610,0,284694,1626,11015243,536,10729525.44,485.88,604.64,0,284499.84,1624.88,11015115.8,568.28,10725380,403.6,514,0,280685.4,1411.6,11014272.4,327,10733620,567.1999999999999,712,0,288080,1841.1999999999998,11015718.8,848.5999999999999,2011-06-02
