model,parid,rho,tau,beta1,beta2,beta3,beta4,beta5,beta6,nu,gamma,sigma,theta0,alpha,mu,delta,S_0,E_0,I_0,A_0,R_0,pop_0,loglik,loglik.se,m_ess.min,m_ess.max,etime
if0,201,0.8987829161129144,6.899318366730573,4.800252792599153,4.404301732086273,3.6061912348456535,3.513620148119753,5.1683031392693755,3.0382530247102975,0.9389384914358968,3.5,4.999999999999999,0,0.0023972602739726024,4.287148804784646e-4,1.4331703604564272e-4,0.9993906163353871,5.481926054744866e-4,6.119105913833594e-5,0,0,10911819,-2216.760251576088,12.475485877868561,84.93762893688162,85.48235580852773,0.010091169211599561
