week,S_med,E_med,I_med,A_med,R_med,incid_med,pop_med,cases_med,S_mean,E_mean,I_mean,A_mean,R_mean,incid_mean,pop_mean,cases_mean,S_lo,E_lo,I_lo,A_lo,R_lo,incid_lo,pop_lo,cases_lo,S_hi,E_hi,I_hi,A_hi,R_hi,incid_hi,pop_hi,cases_hi,date
1,10892030,3076,4753,0,15084,17364,10914939,11350,10892015.28,3074.36,4756.44,0,15088.72,17374.32,10914934.8,12407.76,10891835.2,2988.2,4635.4,0,14988.800000000001,17257,10914837.600000001,3451.4000000000005,10892206.600000001,3195.3999999999996,4852.4,0,15226.400000000001,17518.4,10915034.8,23236.599999999995,2010-10-21
2,10886346,2299,3314,0,26149,9663,10918058,6070,10886312.24,2299.04,3315.84,0,26146.36,9668.92,10918073.48,6657.72,10885800.6,2177.3999999999996,3161.8,0,25860.2,9391.400000000001,10917921.4,3136.4,10886831,2421.6,3437.2,0,26432.2,9936.2,10918226.8,13208.999999999996,2010-10-28
3,10882252,1944,2666,0,34291,7594,10921196,3772,10882262.88,1946.68,2666.8,0,34317,7594.76,10921193.36,3906.24,10881642.2,1831.6000000000001,2526.2,0,33785.6,7289,10921025,1413.8000000000002,10883016,2056.3999999999996,2825.2,0,34783,7875.2,10921349.2,7020.4,2010-11-04
4,10878990,1742,2356,0,41138,6646,10924327,3936,10879009.04,1755.48,2364.12,0,41167.08,6644.08,10924295.72,4555.44,10878232.6,1689.1999999999998,2255.6,0,40466.8,6395.6,10924098.8,1823.6,10879786.600000001,1848.6,2472.3999999999996,0,41792.8,6963,10924495.2,8652,2010-11-11
5,10876276,1597,2151,0,47405,6012,10927440,3558,10876361.96,1604.48,2155.96,0,47298,6035.08,10927420.4,3849.68,10875385.8,1519.1999999999998,1995.6,0,46441.8,5738.799999999999,10927186.8,612.4000000000001,10877351.2,1699.4,2259.4,0,48110,6328,10927643.399999999,7725.999999999998,2010-11-18
6,10874263,1481,1979,0,53063,5520,10930512,2885,10874172.04,1485.6,1971.8,0,52885.08,5528.68,10930514.52,3045.56,10873058.6,1403.6,1869.8000000000002,0,51948.399999999994,5233.6,10930325.6,932,10875215.8,1586.8,2040.4,0,53951.600000000006,5756.8,10930772.2,6448.399999999997,2010-11-25
7,10872559,1337,1810,0,58023,5067,10933636,3224,10872529.28,1331.04,1798.36,0,57966.96,5048.48,10933625.64,3230.8,10871304.6,1248.8000000000002,1713.6,0,56876.4,4802.6,10933355.6,1522,10873680.6,1398,1869.3999999999999,0,59180.4,5232.8,10933874.2,5825.999999999997,2010-12-02
8,10871520,1173,1604,0,62501,4500,10936768,3439,10871465.48,1170.76,1605.2,0,62523.56,4518.48,10936765,3350.2,10870194.8,1092.2,1499.6,0,61345,4293.8,10936438.2,649.4,10872723,1242.4,1716.1999999999998,0,63770.2,4757.8,10937059.2,6171.799999999999,2010-12-09
9,10871010,1007,1377,0,66343,3940,10939953,2090,10870991.84,1005.64,1377.88,0,66538.88,3948.32,10939914.24,2368.2,10869637,928.8,1283.4,0,65204.2,3687,10939563.2,503.6,10872299.2,1069.6,1447.4,0,67928.4,4169.2,10940262.2,5393.999999999996,2010-12-16
10,10871196,836,1175,0,69795,3359,10942989,2233,10871108.36,840.72,1167.12,0,69918.2,3339.12,10943034.4,2364.64,10869614.6,793.8,1057.4,0,68525,3176.8,10942600.2,917.0000000000001,10872475.8,907.2,1253,0,71404.79999999999,3513.5999999999995,10943447.2,4371.999999999999,2010-12-23
11,10871740,719,980,0,72661,2811,10946124,2290,10871702.44,713.8,982.36,0,72724.04,2804.12,10946122.64,2315.24,10870236,661.5999999999999,906,0,71352.2,2635.2,10945679.8,815.6,10873092.4,765.4,1058.6,0,74218.4,2988,10946529.2,4582.399999999999,2010-12-30
12,10872911,585,806,0,75006,2323,10949246,1075,10872799.8,580.4,806.56,0,75048.24,2333.56,10949235,1251.32,10871327.600000001,514.4,731,0,73610.8,2207.6,10948830.8,558.8,10874211.4,633,855.5999999999999,0,76559.6,2443.3999999999996,10949655.6,3313.3999999999996,2011-01-06
13,10874370,493,666,0,76746,1922,10952307,1106,10874270.32,491.16,676.72,0,76905.44,1922.12,10952343.64,1226.52,10872702.600000001,442,615.6,0,75498.40000000001,1784.6,10951907,248.20000000000002,10875682,543.5999999999999,754.5999999999999,0,78359,2061.4,10952793.2,2544,2011-01-13
14,10876076,409,571,0,78309,1637,10955450,901,10876035.8,405.24,567.44,0,78443.44,1623.48,10955451.92,998.92,10874468.4,345.4,512.8,0,77063,1504,10955000.2,394.6,10877416.8,450.6,611.4,0,79959.6,1728,10955826.2,2111.5999999999985,2011-01-20
15,10878150,348,480,0,79624,1361,10958577,987,10878053.32,351.88,478.16,0,79686.68,1355.56,10958570.04,949.6,10876666.399999999,316,413,0,78295.4,1185.8000000000002,10958090.8,283.40000000000003,10879459.2,387,530.2,0,81182.2,1446.8000000000002,10959011,1634.3999999999996,2011-01-27
16,10880366,318,423,0,80647,1195,10961694,763,10880239.08,317.96,420.24,0,80735.64,1192.56,10961712.92,852.16,10878812.4,283.8,365,0,79340.2,1070.6,10961198,365.6,10881718.8,347.8,458.4,0,82184.4,1289.8,10962158.8,1745.3999999999999,2011-02-03
17,10882556,302,395,0,81540,1100,10964842,687,10882514.04,298.6,388.84,0,81655.96,1096.12,10964857.44,776.92,10881117.4,264.2,340.4,0,80221.6,980,10964337,208.40000000000003,10883911.6,327.4,442.4,0,83023.4,1198.6,10965256.2,1685.5999999999992,2011-02-10
18,10884793,284,386,0,82395,1056,10968002,649,10884804.48,286.16,384.04,0,82503.4,1052,10967978.08,663.12,10883401.4,254.20000000000002,336.4,0,81057.4,935,10967388.399999999,254.60000000000002,10886073.8,318.4,438.4,0,83838.79999999999,1164.4,10968415.4,1278.1999999999994,2011-02-17
19,10887129,300,391,0,83327,1049,10971026,636,10887072.4,299.76,384.36,0,83335.72,1047.36,10971092.24,637.24,10885726,263,340.79999999999995,0,81895.8,974.1999999999999,10970465,210.8,10888309.600000001,332.2,433,0,84646.79999999999,1161.6,10971612,1399.3999999999999,2011-02-24
20,10889377,315,396,0,84215,1077,10974271,699,10889307.32,312.52,392.8,0,84207.56,1090.08,10974220.2,719.92,10888012.6,281.6,353.79999999999995,0,82792.2,984.2,10973576.8,270,10890490.6,336.4,440.59999999999997,0,85507.2,1183.1999999999998,10974750.8,1550.9999999999995,2011-03-03
21,10891731,331,413,0,85129,1138,10977438,572,10891518.56,328.2,416.04,0,85105.04,1137.92,10977367.84,648.72,10890211,289.6,374.20000000000005,0,83737.8,1044.8,10976716.2,127.80000000000001,10892636.8,371.2,459.79999999999995,0,86385,1219,10977936.600000001,1144.9999999999995,2011-03-10
22,10893756,340,434,0,86082,1177,10980516,726,10893646.84,340.76,433.6,0,86055.28,1189.28,10980476.48,774.88,10892411.600000001,292.20000000000005,395.4,0,84721.2,1115.2,10979826.2,171.20000000000002,10894679,378,467.19999999999993,0,87326,1303.8,10981065.8,1571.3999999999996,2011-03-17
23,10895861,366,454,0,87013,1231,10983627,673,10895745.36,360.84,453.12,0,87050.32,1235.96,10983609.64,712.96,10894552.2,304,397.4,0,85775,1119.1999999999998,10982946,135.8,10896751.8,401,508,0,88278,1354,10984216.8,1445.599999999999,2011-03-24
24,10897898,384,474,0,88032,1304,10986736,575,10897792.88,378.32,476.96,0,88108.96,1303,10986757.12,816.6,10896610.600000001,335,403.8,0,86838.79999999999,1155.4,10986014.8,250,10898834.2,414.79999999999995,526.8,0,89312.6,1446.8,10987403,1988.7999999999997,2011-03-31
25,10899940,382,490,0,89160,1369,10989924,786,10899799.8,380.2,489.04,0,89216.64,1347.68,10989885.68,850.36,10898616.4,328.8,425.79999999999995,0,87912.20000000001,1187.8,10989087.4,294.6,10900861.8,426.4,553,0,90443.8,1480,10990535.8,1705.1999999999998,2011-04-07
26,10902018,372,491,0,90310,1339,10993018,900,10901850.28,371.28,492.92,0,90333.6,1348.04,10993048.08,896.76,10900701.6,325.4,442.6,0,88965.4,1205.8,10992237.6,300.6,10902963.6,418.59999999999997,558.2,0,91549.8,1505.4,10993668.8,1386.8,2011-04-14
27,10904077,361,476,0,91532,1325,10996231,724,10903915.08,357.8,478.76,0,91444.4,1326.36,10996196.04,832.36,10902716.8,305.4,431.6,0,90059.79999999999,1214.2,10995265.8,264,10904940,405.6,570.4,0,92575.6,1491,10996895.399999999,1751.1999999999985,2011-04-21
28,10906064,350,466,0,92544,1253,10999421,690,10905998.08,352.12,460.36,0,92507.2,1272.28,10999317.76,707.68,10904895,299.6,390.79999999999995,0,91082.79999999999,1143.6,10998383.4,278.20000000000005,10907093.8,410.19999999999993,528.5999999999999,0,93659.20000000001,1453.8,10999977.2,1095.8,2011-04-28
